Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D007_4,C000001,540.08,1557.9,Medium,None
D007_4,C000002,645.841,1490.4,Low,None
D007_4,C000003,639.392,2360.8,High,None
D007_4,C000004,542.146,1563.9,Medium,No Heavy Trucks
D007_4,C000005,544.977,1572.0,Medium,One-Way
D007_4,C000006,640.16,1846.6,Medium,None
D007_4,C000007,740.459,1708.8,Low,None
D007_4,C000008,531.547,1533.3,Medium,None
D007_4,C000009,541.498,1562.0,Medium,None
D007_4,C000010,623.05,1797.3,Medium,None
D007_4,C000011,641.154,1849.5,Medium,None
D007_4,C000012,537.026,1982.9,High,No Heavy Trucks
D007_4,C000013,638.682,1842.4,Medium,None
D007_4,C000014,643.436,1484.9,Low,None
D007_4,C000015,646.1,1491.0,Low,One-Way
D007_4,C000016,539.922,1246.0,Low,None
D007_4,C000017,629.021,1451.6,Low,None
D007_4,C000018,640.011,1476.9,Low,None
D007_4,C000019,549.328,2028.3,High,None
D007_4,C000020,538.651,1243.0,Low,None
D007_4,C000021,530.874,1960.2,High,One-Way
D007_4,C000022,76.605,221.0,Medium,None
D007_4,C000023,546.261,1260.6,Low,One-Way
D007_4,C000024,531.018,1225.4,Low,None
D007_4,C000025,536.108,1546.5,Medium,None
D007_4,C000026,630.613,1819.1,Medium,None
D007_4,C000027,637.173,1470.4,Low,None
D007_4,C000028,643.469,1484.9,Low,None
D007_4,C000029,642.837,1483.5,Low,None
D007_4,C000030,537.62,1550.8,Medium,None
D007_4,C000031,643.421,1856.0,Medium,None
D007_4,C000032,639.929,1476.8,Low,None
D007_4,C000033,647.722,2391.6,High,None
D007_4,C000034,549.331,1584.6,Medium,None
D007_4,C000035,631.986,1823.0,Medium,None
D007_4,C000036,642.536,1482.8,Low,No Heavy Trucks
D007_4,C000037,631.373,1457.0,Low,No Heavy Trucks
D007_4,C000038,74.948,216.2,Medium,None
D007_4,C000039,735.683,2716.4,High,None
D007_4,C000040,526.701,1215.5,Low,None
D007_4,C000041,539.871,1557.3,Medium,None
D007_4,C000042,647.58,1868.0,Medium,None
D007_4,C000043,634.914,2344.3,High,None
D007_4,C000044,626.395,1445.5,Low,None
D007_4,C000045,73.478,212.0,Medium,None
D007_4,C000046,645.12,1860.9,Medium,No Heavy Trucks
D007_4,C000047,532.746,1967.1,High,None
D007_4,C000048,741.302,1710.7,Low,None
D007_4,C000049,545.864,1574.6,Medium,None
D007_4,C000050,535.206,1976.1,High,None
D007_4,C000051,651.332,1878.8,Medium,None
D007_4,C000052,71.672,165.4,Low,None
D007_4,C000053,532.006,1964.3,High,None
D007_4,C000054,536.676,1548.1,Medium,None
D007_4,C000055,634.544,1464.3,Low,None
D007_4,C000056,624.821,1802.4,Medium,One-Way
D007_4,C000057,648.956,1497.6,Low,No Heavy Trucks
D007_4,C000058,527.187,1520.7,Medium,None
D007_4,C000059,83.461,192.6,Low,None
D007_4,C000060,555.099,1601.2,Medium,One-Way
