Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D008_2,C000001,1119.224,2798.1,Low,None
D008_2,C000002,36.428,113.8,Medium,None
D008_2,C000003,35.021,87.6,Low,None
D008_2,C000004,1124.573,3514.3,Medium,None
D008_2,C000005,1124.6,3514.4,Medium,No Heavy Trucks
D008_2,C000006,28.544,89.2,Medium,None
D008_2,C000007,162.956,509.2,Medium,None
D008_2,C000008,1113.307,2783.3,Low,No Heavy Trucks
D008_2,C000009,1124.459,3513.9,Medium,None
D008_2,C000010,10.054,31.4,Medium,None
D008_2,C000011,30.747,76.9,Low,One-Way
D008_2,C000012,1120.17,4480.7,High,None
D008_2,C000013,25.795,80.6,Medium,None
D008_2,C000014,30.547,76.4,Low,None
D008_2,C000015,40.151,100.4,Low,None
D008_2,C000016,1120.911,3502.8,Medium,None
D008_2,C000017,19.273,60.2,Medium,None
D008_2,C000018,27.798,69.5,Low,None
D008_2,C000019,1134.099,3544.1,Medium,No Heavy Trucks
D008_2,C000020,1121.933,3506.0,Medium,None
D008_2,C000021,1111.303,4445.2,High,None
D008_2,C000022,575.31,1797.8,Medium,One-Way
D008_2,C000023,1130.747,4523.0,High,None
D008_2,C000024,1114.736,2786.8,Low,No Heavy Trucks
D008_2,C000025,1118.002,4472.0,High,None
D008_2,C000026,21.44,85.8,High,None
D008_2,C000027,24.507,61.3,Low,None
D008_2,C000028,31.831,79.6,Low,None
D008_2,C000029,29.864,93.3,Medium,None
D008_2,C000030,1116.032,4464.1,High,No Heavy Trucks
D008_2,C000031,31.766,99.3,Medium,None
D008_2,C000032,29.599,74.0,Low,None
D008_2,C000033,35.499,88.7,Low,None
D008_2,C000034,1127.837,2819.6,Low,None
D008_2,C000035,25.936,64.8,Low,None
D008_2,C000036,30.709,122.8,High,None
D008_2,C000037,18.202,45.5,Low,No Heavy Trucks
D008_2,C000038,587.154,1834.9,Medium,None
D008_2,C000039,157.903,493.4,Medium,None
D008_2,C000040,1108.952,3465.5,Medium,None
D008_2,C000041,1119.712,2799.3,Low,None
D008_2,C000042,34.493,86.2,Low,None
D008_2,C000043,21.836,54.6,Low,None
D008_2,C000044,15.29,38.2,Low,None
D008_2,C000045,582.919,1821.6,Medium,None
D008_2,C000046,37.775,118.0,Medium,One-Way
D008_2,C000047,1115.343,3485.4,Medium,None
D008_2,C000048,158.562,495.5,Medium,None
D008_2,C000049,1126.345,2815.9,Low,No Heavy Trucks
D008_2,C000050,1113.138,2782.8,Low,None
D008_2,C000051,41.299,103.2,Low,No Heavy Trucks
D008_2,C000052,583.486,1823.4,Medium,None
D008_2,C000053,1114.114,2785.3,Low,None
D008_2,C000054,1115.541,3486.1,Medium,None
D008_2,C000055,26.556,83.0,Medium,None
D008_2,C000056,11.715,36.6,Medium,None
D008_2,C000057,38.491,120.3,Medium,None
D008_2,C000058,1110.443,3470.1,Medium,None
D008_2,C000059,586.862,1833.9,Medium,None
D008_2,C000060,1135.863,3549.6,Medium,None
D008_2,C000061,1126.048,2815.1,Low,No Heavy Trucks
