Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D008_1,C000001,1123.194,2808.0,Low,None
D008_1,C000002,32.304,80.8,Low,None
D008_1,C000003,31.442,78.6,Low,None
D008_1,C000004,1128.561,2821.4,Low,None
D008_1,C000005,1128.571,3526.8,Medium,None
D008_1,C000006,24.279,60.7,Low,None
D008_1,C000007,159.333,637.3,High,No Heavy Trucks
D008_1,C000008,1117.294,3491.5,Medium,One-Way
D008_1,C000009,1128.451,3526.4,Medium,None
D008_1,C000010,5.726,17.9,Medium,None
D008_1,C000011,26.582,83.1,Medium,One-Way
D008_1,C000012,1124.164,2810.4,Low,One-Way
D008_1,C000013,21.469,67.1,Medium,None
D008_1,C000014,26.223,104.9,High,No Heavy Trucks
D008_1,C000015,36.294,113.4,Medium,None
D008_1,C000016,1124.892,2812.2,Low,None
D008_1,C000017,15.45,48.3,Medium,None
D008_1,C000018,23.489,73.4,Medium,None
D008_1,C000019,1138.1,2845.3,Low,None
D008_1,C000020,1125.927,3518.5,Medium,None
D008_1,C000021,1115.282,2788.2,Low,None
D008_1,C000022,579.628,1811.3,Medium,None
D008_1,C000023,1134.747,3546.1,Medium,None
D008_1,C000024,1118.735,3496.0,Medium,None
D008_1,C000025,1121.988,3506.2,Medium,None
D008_1,C000026,17.641,55.1,Medium,None
D008_1,C000027,20.18,63.1,Medium,None
D008_1,C000028,27.55,68.9,Low,One-Way
D008_1,C000029,25.546,79.8,Medium,None
D008_1,C000030,1119.998,3500.0,Medium,One-Way
D008_1,C000031,27.484,85.9,Medium,None
D008_1,C000032,25.454,79.5,Medium,None
D008_1,C000033,31.179,124.7,High,One-Way
D008_1,C000034,1131.801,3536.9,Medium,None
D008_1,C000035,22.474,89.9,High,None
D008_1,C000036,26.418,82.6,Medium,None
D008_1,C000037,13.962,55.8,High,One-Way
D008_1,C000038,591.474,1478.7,Low,One-Way
D008_1,C000039,154.296,617.2,High,None
D008_1,C000040,1112.942,4451.8,High,None
D008_1,C000041,1123.686,4494.7,High,None
D008_1,C000042,30.195,94.4,Medium,No Heavy Trucks
D008_1,C000043,17.529,54.8,Medium,None
D008_1,C000044,11.322,45.3,High,None
D008_1,C000045,587.237,1835.1,Medium,None
D008_1,C000046,33.825,84.6,Low,None
D008_1,C000047,1119.334,3497.9,Medium,One-Way
D008_1,C000048,154.821,483.8,Medium,None
D008_1,C000049,1130.322,2825.8,Low,None
D008_1,C000050,1117.102,3490.9,Medium,None
D008_1,C000051,37.09,148.4,High,None
D008_1,C000052,587.803,1469.5,Low,None
D008_1,C000053,1118.103,3494.1,Medium,No Heavy Trucks
D008_1,C000054,1119.509,4478.0,High,None
D008_1,C000055,22.774,71.2,Medium,None
D008_1,C000056,7.406,23.1,Medium,None
D008_1,C000057,34.267,137.1,High,None
D008_1,C000058,1114.439,3482.6,Medium,None
D008_1,C000059,591.185,1478.0,Low,None
D008_1,C000060,1139.839,3562.0,Medium,None
D008_1,C000061,1130.018,3531.3,Medium,None
D008_1,C000062,1133.119,2832.8,Low,None
D008_1,C000063,1118.249,3494.5,Medium,One-Way
D008_1,C000064,1127.361,3523.0,Medium,None
D008_1,C000065,593.358,1483.4,Low,None
D008_1,C000066,28.176,88.0,Medium,None
D008_1,C000067,1120.944,2802.4,Low,No Heavy Trucks
D008_1,C000068,11.212,28.0,Low,One-Way
D008_1,C000069,6.589,16.5,Low,One-Way
D008_1,C000070,1131.093,3534.7,Medium,None
D008_1,C000071,25.433,79.5,Medium,None
D008_1,C000072,584.157,1825.5,Medium,No Heavy Trucks
D008_1,C000073,1119.929,2799.8,Low,No Heavy Trucks
D008_1,C000074,1118.254,3494.5,Medium,None
D008_1,C000075,25.896,80.9,Medium,No Heavy Trucks
D008_1,C000076,1137.039,3553.2,Medium,None
D008_1,C000077,1119.003,3496.9,Medium,One-Way
D008_1,C000078,27.691,110.8,High,None
D008_1,C000079,29.099,116.4,High,None
D008_1,C000080,1132.097,3537.8,Medium,None
D008_1,C000081,32.213,80.5,Low,None
D008_1,C000082,1127.267,3522.7,Medium,None
D008_1,C000083,1138.069,2845.2,Low,None
D008_1,C000084,28.074,87.7,Medium,None
D008_1,C000085,156.708,391.8,Low,No Heavy Trucks
D008_1,C000086,582.653,1820.8,Medium,None
D008_1,C000087,30.756,123.0,High,None
D008_1,C000088,16.196,64.8,High,One-Way
D008_1,C000089,14.773,59.1,High,None
D008_1,C000090,26.136,81.7,Medium,None
D008_1,C000091,1125.814,3518.2,Medium,None
D008_1,C000092,161.313,504.1,Medium,No Heavy Trucks
D008_1,C000093,25.516,79.7,Medium,None
D008_1,C000094,1118.476,3495.2,Medium,None
D008_1,C000095,1113.753,3480.5,Medium,None
D008_1,C000096,1136.881,4547.5,High,None
D008_1,C000097,40.511,126.6,Medium,None
D008_1,C000098,24.69,77.2,Medium,None
D008_1,C000099,31.036,97.0,Medium,One-Way
D008_1,C000100,13.403,41.9,Medium,None
D008_1,C000101,1134.289,3544.7,Medium,None
D008_1,C000102,1127.188,3522.5,Medium,One-Way
D008_1,C000103,16.004,40.0,Low,None
D008_1,C000104,39.942,99.9,Low,No Heavy Trucks
D008_1,C000105,31.207,78.0,Low,One-Way
D008_1,C000106,1124.39,2811.0,Low,None
D008_1,C000107,588.543,1839.2,Medium,One-Way
D008_1,C000108,1136.189,4544.8,High,None
D008_1,C000109,584.486,1826.5,Medium,None
D008_1,C000110,28.342,88.6,Medium,None
D008_1,C000111,30.36,94.9,Medium,None
D008_1,C000112,34.297,107.2,Medium,One-Way
D008_1,C000113,16.877,52.7,Medium,None
D008_1,C000114,585.76,1464.4,Low,None
D008_1,C000115,26.369,65.9,Low,No Heavy Trucks
D008_1,C000116,1137.83,3555.7,Medium,No Heavy Trucks
D008_1,C000117,1116.743,3489.8,Medium,None
D008_1,C000118,1113.025,3478.2,Medium,None
D008_1,C000119,16.57,66.3,High,None
D008_1,C000120,152.414,381.0,Low,None
D008_1,C000121,589.283,1473.2,Low,One-Way
D008_1,C000122,12.447,38.9,Medium,None
D008_1,C000123,27.149,67.9,Low,None
D008_1,C000124,1115.496,3485.9,Medium,None
D008_1,C000125,586.088,1831.5,Medium,None
D008_1,C000126,155.143,387.9,Low,None
D008_1,C000127,26.11,104.4,High,None
D008_1,C000128,1128.842,3527.6,Medium,One-Way
D008_1,C000129,578.084,1445.2,Low,No Heavy Trucks
D008_1,C000130,22.603,70.6,Medium,None
D008_1,C000131,1119.44,3498.2,Medium,None
D008_1,C000132,23.977,74.9,Medium,None
D008_1,C000133,1132.496,2831.2,Low,No Heavy Trucks
D008_1,C000134,581.51,2326.0,High,None
D008_1,C000135,160.607,501.9,Medium,None
D008_1,C000136,36.731,91.8,Low,None
D008_1,C000137,18.763,58.6,Medium,None
D008_1,C000138,12.402,38.8,Medium,No Heavy Trucks
D008_1,C000139,1113.819,2784.5,Low,None
D008_1,C000140,1116.088,2790.2,Low,None
D008_1,C000141,38.489,154.0,High,None
D008_1,C000142,25.496,79.7,Medium,None
D008_1,C000143,151.034,604.1,High,No Heavy Trucks
D008_1,C000144,1115.322,2788.3,Low,None
