Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D008_5,C000001,1120.32,3501.0,Medium,None
D008_5,C000002,37.161,116.1,Medium,None
D008_5,C000003,36.378,90.9,Low,None
D008_5,C000004,1125.643,3517.6,Medium,None
D008_5,C000005,1125.693,4502.8,High,None
D008_5,C000006,28.975,90.5,Medium,No Heavy Trucks
D008_5,C000007,164.283,513.4,Medium,None
D008_5,C000008,1114.38,4457.5,High,One-Way
D008_5,C000009,1125.524,3517.3,Medium,None
D008_5,C000010,10.311,32.2,Medium,None
D008_5,C000011,31.413,125.7,High,None
D008_5,C000012,1121.233,4484.9,High,One-Way
D008_5,C000013,25.764,64.4,Low,None
D008_5,C000014,30.465,121.9,High,None
D008_5,C000015,41.245,128.9,Medium,One-Way
D008_5,C000016,1121.992,4488.0,High,None
D008_5,C000017,20.404,81.6,High,None
D008_5,C000018,28.056,87.7,Medium,No Heavy Trucks
D008_5,C000019,1135.151,4540.6,High,None
D008_5,C000020,1122.995,3509.4,Medium,No Heavy Trucks
D008_5,C000021,1112.386,3476.2,Medium,None
D008_5,C000022,575.574,1798.7,Medium,None
D008_5,C000023,1131.8,4527.2,High,None
D008_5,C000024,1115.793,3486.9,Medium,None
D008_5,C000025,1119.075,4476.3,High,One-Way
D008_5,C000026,22.595,70.6,Medium,No Heavy Trucks
D008_5,C000027,24.624,61.6,Low,None
D008_5,C000028,32.202,80.5,Low,None
D008_5,C000029,29.729,92.9,Medium,No Heavy Trucks
D008_5,C000030,1117.133,3491.0,Medium,None
D008_5,C000031,32.133,80.3,Low,None
D008_5,C000032,30.304,94.7,Medium,None
D008_5,C000033,35.653,89.1,Low,None
D008_5,C000034,1128.941,3527.9,Medium,None
D008_5,C000035,27.378,109.5,High,None
D008_5,C000036,31.044,97.0,Medium,No Heavy Trucks
D008_5,C000037,17.847,55.8,Medium,None
D008_5,C000038,587.405,1835.6,Medium,None
D008_5,C000039,159.245,497.6,Medium,None
D008_5,C000040,1110.019,4440.1,High,None
D008_5,C000041,1120.802,2802.0,Low,None
D008_5,C000042,34.226,136.9,High,None
D008_5,C000043,21.681,67.8,Medium,None
D008_5,C000044,16.271,50.8,Medium,None
D008_5,C000045,583.183,1822.4,Medium,None
D008_5,C000046,38.761,96.9,Low,No Heavy Trucks
D008_5,C000047,1116.409,3488.8,Medium,None
D008_5,C000048,159.776,639.1,High,None
D008_5,C000049,1127.432,3523.2,Medium,None
D008_5,C000050,1114.242,3482.0,Medium,None
D008_5,C000051,41.86,104.6,Low,None
D008_5,C000052,583.757,2335.0,High,None
D008_5,C000053,1115.185,4460.7,High,None
D008_5,C000054,1116.638,3489.5,Medium,None
D008_5,C000055,27.728,69.3,Low,No Heavy Trucks
D008_5,C000056,11.719,36.6,Medium,No Heavy Trucks
D008_5,C000057,39.017,121.9,Medium,None
D008_5,C000058,1111.502,3473.4,Medium,None
D008_5,C000059,587.075,1834.6,Medium,No Heavy Trucks
D008_5,C000060,1136.95,2842.4,Low,None
D008_5,C000061,1127.143,3522.3,Medium,None
D008_5,C000062,1130.259,4521.0,High,None
D008_5,C000063,1115.35,2788.4,Low,No Heavy Trucks
D008_5,C000064,1124.451,3513.9,Medium,One-Way
D008_5,C000065,589.299,1841.6,Medium,None
D008_5,C000066,33.052,103.3,Medium,None
D008_5,C000067,1118.052,2795.1,Low,None
D008_5,C000068,15.919,49.7,Medium,None
D008_5,C000069,11.098,27.7,Low,None
D008_5,C000070,1128.15,3525.5,Medium,None
D008_5,C000071,30.385,76.0,Low,None
D008_5,C000072,580.041,1450.1,Low,None
D008_5,C000073,1117.011,3490.7,Medium,None
D008_5,C000074,1115.391,2788.5,Low,None
D008_5,C000075,30.677,95.9,Medium,None
D008_5,C000076,1134.174,2835.4,Low,None
D008_5,C000077,1116.115,3487.9,Medium,None
D008_5,C000078,32.646,102.0,Medium,None
D008_5,C000079,34.014,85.0,Low,None
D008_5,C000080,1129.162,3528.6,Medium,None
D008_5,C000081,36.872,92.2,Low,None
D008_5,C000082,1124.356,4497.4,High,None
D008_5,C000083,1135.16,2837.9,Low,None
D008_5,C000084,31.778,99.3,Medium,None
D008_5,C000085,161.662,404.2,Low,None
D008_5,C000086,578.554,1808.0,Medium,None
D008_5,C000087,35.061,87.7,Low,None
D008_5,C000088,20.793,83.2,High,None
D008_5,C000089,19.675,49.2,Low,None
D008_5,C000090,30.231,94.5,Medium,None
D008_5,C000091,1122.939,4491.8,High,None
D008_5,C000092,166.266,415.7,Low,None
D008_5,C000093,29.909,119.6,High,None
D008_5,C000094,1115.61,2789.0,Low,None
D008_5,C000095,1110.825,4443.3,High,One-Way
D008_5,C000096,1134.011,2835.0,Low,None
D008_5,C000097,45.389,141.8,Medium,None
D008_5,C000098,29.53,73.8,Low,None
D008_5,C000099,35.955,112.4,Medium,None
D008_5,C000100,18.163,56.8,Medium,None
D008_5,C000101,1131.407,4525.6,High,None
D008_5,C000102,1124.292,3513.4,Medium,No Heavy Trucks
D008_5,C000103,20.758,64.9,Medium,None
D008_5,C000104,44.839,140.1,Medium,None
D008_5,C000105,35.705,142.8,High,None
D008_5,C000106,1121.476,2803.7,Low,None
D008_5,C000107,584.465,1826.5,Medium,None
D008_5,C000108,1133.267,2833.2,Low,One-Way
D008_5,C000109,580.416,1813.8,Medium,One-Way
D008_5,C000110,33.172,103.7,Medium,None
D008_5,C000111,34.042,106.4,Medium,None
D008_5,C000112,39.156,97.9,Low,None
D008_5,C000113,20.886,65.3,Medium,None
D008_5,C000114,581.65,1817.7,Medium,One-Way
D008_5,C000115,30.93,77.3,Low,None
D008_5,C000116,1134.881,3546.5,Medium,None
D008_5,C000117,1113.874,3480.9,Medium,No Heavy Trucks
D008_5,C000118,1110.089,3469.0,Medium,None
D008_5,C000119,21.324,53.3,Low,No Heavy Trucks
D008_5,C000120,157.368,393.4,Low,None
D008_5,C000121,585.17,2340.7,High,One-Way
D008_5,C000122,17.4,54.4,Medium,No Heavy Trucks
D008_5,C000123,31.349,98.0,Medium,None
D008_5,C000124,1112.64,4450.6,High,None
D008_5,C000125,581.971,1818.7,Medium,None
D008_5,C000126,160.098,640.4,High,None
D008_5,C000127,31.05,97.0,Medium,None
D008_5,C000128,1125.942,2814.9,Low,None
D008_5,C000129,574.028,1435.1,Low,None
D008_5,C000130,27.305,68.3,Low,None
D008_5,C000131,1116.511,4466.0,High,No Heavy Trucks
D008_5,C000132,27.84,87.0,Medium,None
D008_5,C000133,1129.607,3530.0,Medium,No Heavy Trucks
D008_5,C000134,577.395,1443.5,Low,None
D008_5,C000135,165.562,413.9,Low,None
D008_5,C000136,41.674,104.2,Low,No Heavy Trucks
D008_5,C000137,23.717,94.9,High,None
D008_5,C000138,17.341,54.2,Medium,One-Way
D008_5,C000139,1110.948,3471.7,Medium,None
D008_5,C000140,1113.206,2783.0,Low,No Heavy Trucks
D008_5,C000141,43.354,135.5,Medium,None
D008_5,C000142,29.375,91.8,Medium,None
D008_5,C000143,155.989,487.5,Medium,One-Way
D008_5,C000144,1112.435,2781.1,Low,None
D008_5,C000145,1132.438,3538.9,Medium,None
D008_5,C000146,1127.656,3523.9,Medium,None
D008_5,C000147,1120.694,4482.8,High,None
D008_5,C000148,37.606,117.5,Medium,None
D008_5,C000149,1111.369,2778.4,Low,None
D008_5,C000150,587.117,1834.7,Medium,No Heavy Trucks
D008_5,C000151,41.104,128.4,Medium,One-Way
D008_5,C000152,1118.486,2796.2,Low,None
D008_5,C000153,23.352,58.4,Low,None
D008_5,C000154,21.961,68.6,Medium,None
D008_5,C000155,1120.867,3502.7,Medium,None
D008_5,C000156,30.616,95.7,Medium,None
D008_5,C000157,1133.385,3541.8,Medium,None
D008_5,C000158,589.65,1474.1,Low,None
D008_5,C000159,1118.15,3494.2,Medium,None
D008_5,C000160,16.387,51.2,Medium,One-Way
D008_5,C000161,33.571,83.9,Low,None
