Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D007_3,C000001,537.678,1240.8,Low,None
D007_3,C000002,649.546,2398.3,High,None
D007_3,C000003,643.116,1855.1,Medium,None
D007_3,C000004,539.665,1556.7,Medium,One-Way
D007_3,C000005,542.561,1565.1,Medium,One-Way
D007_3,C000006,643.846,1485.8,Low,One-Way
D007_3,C000007,744.342,2147.1,Medium,None
D007_3,C000008,529.09,1526.2,Medium,None
D007_3,C000009,539.004,1990.2,High,None
D007_3,C000010,626.716,1446.3,Low,None
D007_3,C000011,644.85,1488.1,Low,None
D007_3,C000012,534.531,1233.5,Low,None
D007_3,C000013,642.354,1852.9,Medium,None
D007_3,C000014,647.108,1493.3,Low,None
D007_3,C000015,649.823,1499.6,Low,None
D007_3,C000016,537.477,1984.5,High,None
D007_3,C000017,632.712,1825.1,Medium,None
D007_3,C000018,643.692,2376.7,High,None
D007_3,C000019,546.784,1261.8,Low,One-Way
D007_3,C000020,536.152,1237.3,Low,None
D007_3,C000021,528.45,1524.4,Medium,No Heavy Trucks
D007_3,C000022,77.215,178.2,Low,None
D007_3,C000023,543.726,1568.4,Medium,None
D007_3,C000024,528.513,1219.6,Low,None
D007_3,C000025,533.645,1231.5,Low,None
D007_3,C000026,634.309,1829.7,Medium,None
D007_3,C000027,640.848,1848.6,Medium,No Heavy Trucks
D007_3,C000028,647.156,2389.5,High,None
D007_3,C000029,646.508,2387.1,High,None
D007_3,C000030,535.238,1544.0,Medium,None
D007_3,C000031,647.109,1493.3,Low,None
D007_3,C000032,643.625,1485.3,Low,None
D007_3,C000033,651.405,2405.2,High,None
D007_3,C000034,546.937,1262.2,Low,No Heavy Trucks
D007_3,C000035,635.696,1467.0,Low,None
D007_3,C000036,646.222,1864.1,Medium,None
D007_3,C000037,635.035,1465.5,Low,None
D007_3,C000038,74.917,276.6,High,None
D007_3,C000039,739.563,2730.7,High,One-Way
D007_3,C000040,524.236,1512.2,Medium,None
D007_3,C000041,537.453,1984.4,High,One-Way
D007_3,C000042,651.248,1878.6,Medium,None
D007_3,C000043,638.581,1842.1,Medium,None
D007_3,C000044,630.078,1454.0,Low,None
D007_3,C000045,73.721,212.7,Medium,One-Way
D007_3,C000046,648.836,2395.7,High,None
