Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D006_1,C000001,1040.734,2787.7,Medium,No Heavy Trucks
D006_1,C000002,326.673,875.0,Medium,None
D006_1,C000003,328.208,879.1,Medium,None
D006_1,C000004,1042.669,2792.9,Medium,None
D006_1,C000005,1045.619,2240.6,Low,None
D006_1,C000006,317.715,851.0,Medium,None
D006_1,C000007,454.871,1559.6,High,None
D006_1,C000008,1032.127,2764.6,Medium,None
D006_1,C000009,1041.986,2791.0,Medium,None
D006_1,C000010,301.214,645.5,Low,No Heavy Trucks
D006_1,C000011,321.053,860.0,Medium,No Heavy Trucks
D006_1,C000012,1037.511,3557.2,High,None
D006_1,C000013,312.477,837.0,Medium,None
D006_1,C000014,315.773,845.8,Medium,None
D006_1,C000015,332.211,889.9,Medium,None
D006_1,C000016,1040.525,2787.1,Medium,One-Way
D006_1,C000017,312.112,668.8,Low,No Heavy Trucks
D006_1,C000018,316.003,677.1,Low,None
D006_1,C000019,1049.631,2249.2,Low,None
D006_1,C000020,1039.122,2226.7,Low,None
D006_1,C000021,1031.508,2763.0,Medium,None
D006_1,C000022,435.126,932.4,Low,None
D006_1,C000023,1046.603,2242.7,Low,One-Way
D006_1,C000024,1031.473,2762.9,Medium,None
D006_1,C000025,1036.675,2776.8,Medium,None
D006_1,C000026,314.281,841.8,Medium,None
D006_1,C000027,312.407,669.4,Low,None
D006_1,C000028,320.186,857.6,Medium,None
D006_1,C000029,314.834,843.3,Medium,None
D006_1,C000030,1038.282,3559.8,High,None
D006_1,C000031,320.105,857.4,Medium,One-Way
D006_1,C000032,320.211,857.7,Medium,None
D006_1,C000033,321.666,861.6,Medium,No Heavy Trucks
D006_1,C000034,1049.989,3600.0,High,None
D006_1,C000035,319.405,855.5,Medium,None
D006_1,C000036,318.982,854.4,Medium,None
D006_1,C000037,304.914,816.7,Medium,None
D006_1,C000038,443.99,951.4,Low,None
D006_1,C000039,449.987,964.3,Low,None
D006_1,C000040,1027.265,2751.6,Medium,None
D006_1,C000041,1040.512,2787.1,Medium,No Heavy Trucks
D006_1,C000042,317.116,849.4,Medium,None
D006_1,C000043,308.675,826.8,Medium,None
D006_1,C000044,307.887,659.8,Low,None
D006_1,C000045,441.77,1183.3,Medium,One-Way
D006_1,C000046,329.381,882.3,Medium,No Heavy Trucks
D006_1,C000047,1033.277,2214.2,Low,None
D006_1,C000048,449.379,1203.7,Medium,None
D006_1,C000049,1046.479,2803.1,Medium,None
D006_1,C000050,1035.869,2774.6,Medium,One-Way
D006_1,C000051,329.946,883.8,Medium,None
D006_1,C000052,443.107,949.5,Low,None
D006_1,C000053,1032.567,3540.2,High,One-Way
D006_1,C000054,1037.336,2222.9,Low,None
D006_1,C000055,319.313,684.2,Low,None
D006_1,C000056,301.78,808.3,Medium,None
D006_1,C000057,327.157,876.3,Medium,None
D006_1,C000058,1027.687,2202.2,Low,No Heavy Trucks
D006_1,C000059,439.477,941.7,Low,None
D006_1,C000060,1055.69,2262.2,Low,One-Way
D006_1,C000061,1047.229,3590.5,High,No Heavy Trucks
D006_1,C000062,1051.314,2816.0,Medium,No Heavy Trucks
D006_1,C000063,1034.152,2770.1,Medium,None
D006_1,C000064,1042.087,2233.0,Low,None
D006_1,C000065,446.609,1531.2,High,None
D006_1,C000066,325.132,870.9,Medium,None
D006_1,C000067,1037.209,2778.2,Medium,One-Way
D006_1,C000068,306.33,820.5,Medium,One-Way
D006_1,C000069,301.708,1034.4,High,No Heavy Trucks
D006_1,C000070,1043.351,3577.2,High,None
D006_1,C000071,321.648,861.6,Medium,None
D006_1,C000072,432.681,1483.5,High,None
D006_1,C000073,1034.357,2216.5,Low,None
D006_1,C000074,1036.763,2777.0,Medium,None
D006_1,C000075,322.78,864.6,Medium,None
D006_1,C000076,1054.72,2825.1,Medium,None
D006_1,C000077,1035.633,2774.0,Medium,None
