Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D006_3,C000001,1041.063,2788.6,Medium,None
D006_3,C000002,324.909,870.3,Medium,None
D006_3,C000003,326.445,874.4,Medium,None
D006_3,C000004,1043.02,2793.8,Medium,No Heavy Trucks
D006_3,C000005,1045.952,2801.7,Medium,No Heavy Trucks
D006_3,C000006,315.951,846.3,Medium,None
D006_3,C000007,453.107,970.9,Low,None
D006_3,C000008,1032.471,2765.5,Medium,None
D006_3,C000009,1042.34,2233.6,Low,None
D006_3,C000010,299.451,641.7,Low,None
D006_3,C000011,319.289,855.2,Medium,None
D006_3,C000012,1037.866,3558.4,High,None
D006_3,C000013,310.713,665.8,Low,None
D006_3,C000014,314.01,1076.6,High,None
D006_3,C000015,330.447,708.1,Low,None
D006_3,C000016,1040.866,2230.4,Low,None
D006_3,C000017,310.348,665.0,Low,One-Way
D006_3,C000018,314.239,841.7,Medium,None
D006_3,C000019,1049.999,2812.5,Medium,None
D006_3,C000020,1039.478,3563.9,High,None
D006_3,C000021,1031.843,2763.9,Medium,None
D006_3,C000022,435.595,933.4,Low,No Heavy Trucks
D006_3,C000023,1046.969,2243.5,Low,None
D006_3,C000024,1031.83,2211.1,Low,None
D006_3,C000025,1037.02,2222.2,Low,One-Way
D006_3,C000026,312.518,837.1,Medium,No Heavy Trucks
D006_3,C000027,310.643,665.7,Low,None
D006_3,C000028,318.422,682.3,Low,None
D006_3,C000029,313.07,670.9,Low,One-Way
D006_3,C000030,1038.605,2782.0,Medium,None
D006_3,C000031,318.341,1091.5,High,None
D006_3,C000032,318.447,682.4,Low,None
D006_3,C000033,319.902,856.9,Medium,None
D006_3,C000034,1050.316,2813.3,Medium,None
D006_3,C000035,317.642,850.8,Medium,One-Way
D006_3,C000036,317.218,679.8,Low,One-Way
D006_3,C000037,303.15,649.6,Low,None
D006_3,C000038,444.492,1190.6,Medium,None
D006_3,C000039,448.223,1536.8,High,None
D006_3,C000040,1027.611,3523.2,High,None
D006_3,C000041,1040.845,2788.0,Medium,None
D006_3,C000042,315.353,844.7,Medium,None
D006_3,C000043,306.911,822.1,Medium,No Heavy Trucks
D006_3,C000044,306.124,656.0,Low,None
D006_3,C000045,442.253,1184.6,Medium,None
D006_3,C000046,327.617,877.5,Medium,None
D006_3,C000047,1033.627,2214.9,Low,None
D006_3,C000048,447.617,1199.0,Medium,None
D006_3,C000049,1046.817,2243.2,Low,None
D006_3,C000050,1036.188,2220.4,Low,No Heavy Trucks
D006_3,C000051,328.182,703.2,Low,One-Way
D006_3,C000052,443.586,1188.2,Medium,None
D006_3,C000053,1032.913,2213.4,Low,None
D006_3,C000054,1037.662,2779.5,Medium,None
D006_3,C000055,317.549,850.6,Medium,None
D006_3,C000056,300.017,1028.6,High,One-Way
D006_3,C000057,325.393,871.6,Medium,None
D006_3,C000058,1028.039,2202.9,Low,No Heavy Trucks
D006_3,C000059,440.008,1178.6,Medium,One-Way
D006_3,C000060,1056.032,2828.7,Medium,None
D006_3,C000061,1047.561,3591.6,High,One-Way
D006_3,C000062,1051.64,2253.5,Low,None
D006_3,C000063,1034.49,2216.8,Low,None
D006_3,C000064,1042.433,2792.2,Medium,None
D006_3,C000065,447.108,958.1,Low,None
D006_3,C000066,323.369,692.9,Low,None
D006_3,C000067,1037.544,3557.3,High,One-Way
D006_3,C000068,304.566,815.8,Medium,None
D006_3,C000069,299.944,803.4,Medium,None
D006_3,C000070,1043.713,2236.5,Low,None
D006_3,C000071,319.884,685.5,Low,None
D006_3,C000072,433.202,928.3,Low,None
D006_3,C000073,1034.704,2217.2,Low,None
D006_3,C000074,1037.084,2777.9,Medium,None
D006_3,C000075,321.018,687.9,Low,None
D006_3,C000076,1055.051,2260.8,Low,None
D006_3,C000077,1035.966,3551.9,High,None
D006_3,C000078,322.377,863.5,Medium,None
D006_3,C000079,322.7,864.4,Medium,None
D006_3,C000080,1045.254,3583.7,High,None
D006_3,C000081,322.568,1105.9,High,None
D006_3,C000082,1042.267,2791.8,Medium,None
D006_3,C000083,1052.892,2820.2,Medium,None
D006_3,C000084,311.399,667.3,Low,No Heavy Trucks
D006_3,C000085,449.93,1205.2,Medium,None
D006_3,C000086,433.738,929.4,Low,None
D006_3,C000087,318.054,851.9,Medium,One-Way
D006_3,C000088,308.275,825.7,Medium,One-Way
D006_3,C000089,309.959,664.2,Low,None
D006_3,C000090,312.872,838.1,Medium,None
D006_3,C000091,1043.453,2795.0,Medium,No Heavy Trucks
D006_3,C000092,454.8,1218.2,Medium,None
D006_3,C000093,314.596,842.7,Medium,None
D006_3,C000094,1037.02,2777.7,Medium,None
D006_3,C000095,1027.992,2753.6,Medium,None
D006_3,C000096,1054.555,2824.7,Medium,No Heavy Trucks
D006_3,C000097,332.911,891.7,Medium,One-Way
D006_3,C000098,317.641,850.8,Medium,None
D006_3,C000099,324.609,695.6,Low,None
D006_3,C000100,306.77,821.7,Medium,No Heavy Trucks
D006_3,C000101,1051.209,2252.6,Low,None
D006_3,C000102,1043.321,2794.6,Medium,None
D006_3,C000103,311.1,666.6,Low,None
D006_3,C000104,332.697,712.9,Low,None
D006_3,C000105,320.136,857.5,Medium,None
D006_3,C000106,1039.261,3563.2,High,None
D006_3,C000107,440.964,1181.2,Medium,None
D006_3,C000108,1050.11,2812.8,Medium,No Heavy Trucks
D006_3,C000109,438.215,1173.8,Medium,One-Way
D006_3,C000110,323.525,1109.2,High,None
D006_3,C000111,312.718,837.6,Medium,None
D006_3,C000112,326.797,700.3,Low,None
D006_3,C000113,305.707,818.9,Medium,None
D006_3,C000114,435.227,1165.8,Medium,One-Way
D006_3,C000115,316.627,678.5,Low,None
D006_3,C000116,1049.735,2811.8,Medium,None
D006_3,C000117,1035.135,2218.1,Low,None
D006_3,C000118,1026.738,2750.2,Medium,None
D006_3,C000119,309.559,663.3,Low,None
D006_3,C000120,445.83,955.3,Low,None
D006_3,C000121,438.061,938.7,Low,None
D006_3,C000122,307.29,823.1,Medium,None
D006_3,C000123,314.413,1078.0,High,None
D006_3,C000124,1034.929,2772.1,Medium,No Heavy Trucks
D006_3,C000125,434.837,931.8,Low,None
D006_3,C000126,448.285,1200.8,Medium,None
D006_3,C000127,320.252,1098.0,High,None
D006_3,C000128,1044.617,2238.5,Low,None
D006_3,C000129,434.034,1162.6,Medium,None
D006_3,C000130,317.585,1088.9,High,No Heavy Trucks
D006_3,C000131,1033.459,2214.6,Low,None
D006_3,C000132,309.761,829.7,Medium,None
D006_3,C000133,1048.966,2809.7,Medium,No Heavy Trucks
D006_3,C000134,431.01,1154.5,Medium,None
D006_3,C000135,453.494,1554.8,High,None
D006_3,C000136,330.61,885.6,Medium,None
D006_3,C000137,313.486,839.7,Medium,None
D006_3,C000138,307.039,657.9,Low,None
D006_3,C000139,1032.182,2764.8,Medium,None
D006_3,C000140,1033.636,2214.9,Low,None
D006_3,C000141,330.814,886.1,Medium,None
D006_3,C000142,310.901,666.2,Low,None
D006_3,C000143,444.036,1189.4,Medium,None
