Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D010_3,C000001,959.003,2301.6,Low,None
D010_3,C000002,262.061,786.2,Medium,None
D010_3,C000003,259.601,778.8,Medium,One-Way
D010_3,C000004,962.401,3695.6,High,None
D010_3,C000005,964.136,2313.9,Low,None
D010_3,C000006,253.93,975.1,High,None
D010_3,C000007,385.042,1155.1,Medium,None
D010_3,C000008,951.46,2283.5,Low,None
D010_3,C000009,961.955,2308.7,Low,None
D010_3,C000010,235.283,705.9,Medium,None
D010_3,C000011,256.357,769.1,Medium,None
D010_3,C000012,957.522,2298.1,Low,None
D010_3,C000013,250.197,600.5,Low,None
D010_3,C000014,254.639,977.8,High,None
D010_3,C000015,265.41,637.0,Low,One-Way
D010_3,C000016,959.593,2303.0,Low,One-Way
D010_3,C000017,244.745,939.8,High,None
D010_3,C000018,252.887,758.7,Medium,One-Way
D010_3,C000019,970.52,2329.2,Low,None
D010_3,C000020,959.212,3683.4,High,None
D010_3,C000021,950.248,2850.7,Medium,None
D010_3,C000022,373.535,1120.6,Medium,None
D010_3,C000023,967.328,2321.6,Low,None
D010_3,C000024,951.691,3654.5,High,None
D010_3,C000025,956.11,3671.5,High,None
D010_3,C000026,246.849,740.5,Medium,None
D010_3,C000027,249.328,748.0,Medium,None
D010_3,C000028,257.11,617.1,Low,None
D010_3,C000029,253.792,609.1,Low,One-Way
D010_3,C000030,956.219,2294.9,Low,None
D010_3,C000031,257.039,771.1,Medium,None
D010_3,C000032,255.223,612.5,Low,None
D010_3,C000033,260.245,780.7,Medium,None
D010_3,C000034,968.067,2904.2,Medium,None
D010_3,C000035,250.567,751.7,Medium,None
D010_3,C000036,255.929,614.2,Low,None
D010_3,C000037,241.965,580.7,Low,None
D010_3,C000038,384.489,1153.5,Medium,None
D010_3,C000039,379.878,1458.7,High,None
D010_3,C000040,946.772,2272.3,Low,None
D010_3,C000041,959.078,2301.8,Low,None
D010_3,C000042,257.67,773.0,Medium,None
D010_3,C000043,246.01,944.7,High,One-Way
D010_3,C000044,240.903,722.7,Medium,None
D010_3,C000045,380.981,1142.9,Medium,None
D010_3,C000046,263.248,1010.9,High,None
D010_3,C000047,952.998,2859.0,Medium,No Heavy Trucks
D010_3,C000048,381.88,1466.4,High,None
D010_3,C000049,965.377,2896.1,Medium,None
D010_3,C000050,953.583,3661.8,High,None
D010_3,C000051,266.836,800.5,Medium,None
D010_3,C000052,381.901,1145.7,Medium,None
D010_3,C000053,952.061,3655.9,High,None
D010_3,C000054,955.456,2293.1,Low,None
D010_3,C000055,251.851,604.4,Low,No Heavy Trucks
D010_3,C000056,236.581,709.7,Medium,None
D010_3,C000057,263.99,1013.7,High,None
D010_3,C000058,947.654,3639.0,High,None
D010_3,C000059,382.414,917.8,Low,None
D010_3,C000060,974.795,2924.4,Medium,None
