Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D009_2,C000001,1191.695,4400.1,High,None
D009_2,C000002,62.231,179.5,Medium,None
D009_2,C000003,71.881,207.4,Medium,None
D009_2,C000004,1196.829,3452.4,Medium,None
D009_2,C000005,1197.05,3453.0,Medium,One-Way
D009_2,C000006,59.866,172.7,Medium,One-Way
D009_2,C000007,156.67,361.5,Low,None
D009_2,C000008,1185.587,3420.0,Medium,None
D009_2,C000009,1196.676,2761.6,Low,None
D009_2,C000010,67.582,249.5,High,None
D009_2,C000011,62.014,143.1,Low,No Heavy Trucks
D009_2,C000012,1192.365,3439.5,Medium,None
D009_2,C000013,56.736,209.5,High,None
D009_2,C000014,53.719,124.0,Low,None
D009_2,C000015,68.257,196.9,Medium,None
D009_2,C000016,1193.261,3442.1,Medium,None
D009_2,C000017,68.754,158.7,Low,None
D009_2,C000018,58.365,134.7,Low,None
D009_2,C000019,1206.2,3479.4,Medium,None
D009_2,C000020,1194.122,2755.7,Low,One-Way
D009_2,C000021,1183.671,2731.5,Low,None
D009_2,C000022,638.176,1472.7,Low,None
D009_2,C000023,1202.862,2775.8,Low,One-Way
D009_2,C000024,1186.878,3423.7,Medium,None
D009_2,C000025,1190.282,3433.5,Medium,None
D009_2,C000026,68.702,198.2,Medium,None
D009_2,C000027,58.619,135.3,Low,No Heavy Trucks
D009_2,C000028,58.169,134.2,Low,None
D009_2,C000029,53.576,123.6,Low,None
D009_2,C000030,1188.544,2742.8,Low,No Heavy Trucks
D009_2,C000031,58.145,167.7,Medium,None
D009_2,C000032,62.691,180.8,Medium,None
D009_2,C000033,54.319,156.7,Medium,None
D009_2,C000034,1200.367,2770.1,Low,None
D009_2,C000035,71.858,165.8,Low,None
D009_2,C000036,58.112,134.1,Low,No Heavy Trucks
D009_2,C000037,59.758,137.9,Low,None
D009_2,C000038,649.797,2399.2,High,None
D009_2,C000039,152.694,440.5,Medium,None
D009_2,C000040,1181.188,3407.3,Medium,None
D009_2,C000041,1192.138,2751.1,Low,None
D009_2,C000042,49.683,114.7,Low,None
D009_2,C000043,58.249,134.4,Low,None
D009_2,C000044,68.467,252.8,High,None
D009_2,C000045,645.772,1862.8,Medium,None
D009_2,C000046,66.186,190.9,Medium,None
D009_2,C000047,1187.567,2740.5,Low,None
D009_2,C000048,148.988,429.8,Medium,No Heavy Trucks
D009_2,C000049,1198.741,2766.3,Low,None
D009_2,C000050,1185.675,2736.2,Low,None
D009_2,C000051,59.228,218.7,High,None
D009_2,C000052,646.453,1864.8,Medium,No Heavy Trucks
D009_2,C000053,1186.372,4380.4,High,One-Way
D009_2,C000054,1188.022,2741.6,Low,No Heavy Trucks
D009_2,C000055,68.568,158.2,Low,None
D009_2,C000056,65.754,151.7,Low,None
D009_2,C000057,58.91,169.9,Medium,None
D009_2,C000058,1182.61,2729.1,Low,None
D009_2,C000059,648.912,1871.9,Medium,None
D009_2,C000060,1208.258,2788.3,Low,None
D009_2,C000061,1198.511,2765.8,Low,None
D009_2,C000062,1201.689,4437.0,High,None
D009_2,C000063,1186.622,3422.9,Medium,None
D009_2,C000064,1195.671,3449.1,Medium,None
D009_2,C000065,651.811,1880.2,Medium,None
D009_2,C000066,73.951,273.1,High,No Heavy Trucks
D009_2,C000067,1189.35,2744.7,Low,None
D009_2,C000068,65.163,188.0,Medium,None
D009_2,C000069,66.819,154.2,Low,One-Way
D009_2,C000070,1199.23,3459.3,Medium,One-Way
D009_2,C000071,67.336,155.4,Low,None
D009_2,C000072,641.807,1481.1,Low,None
D009_2,C000073,1188.2,3427.5,Medium,None
D009_2,C000074,1186.812,2738.8,Low,None
D009_2,C000075,75.79,218.6,Medium,None
D009_2,C000076,1205.582,3477.6,Medium,None
D009_2,C000077,1187.43,2740.2,Low,None
D009_2,C000078,68.826,198.5,Medium,None
D009_2,C000079,64.694,186.6,Medium,None
D009_2,C000080,1200.276,3462.3,Medium,None
D009_2,C000081,57.166,211.1,High,None
D009_2,C000082,1195.571,3448.8,Medium,None
D009_2,C000083,1206.385,3480.0,Medium,None
D009_2,C000084,48.552,179.3,High,None
D009_2,C000085,152.16,351.1,Low,None
