Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D010_2,C000001,956.185,2868.6,Medium,None
D010_2,C000002,264.08,792.2,Medium,None
D010_2,C000003,261.547,627.7,Low,None
D010_2,C000004,959.58,2303.0,Low,None
D010_2,C000005,961.317,2884.0,Medium,None
D010_2,C000006,255.978,614.3,Low,None
D010_2,C000007,386.817,1160.5,Medium,None
D010_2,C000008,948.64,2276.7,Low,None
D010_2,C000009,959.133,3683.1,High,None
D010_2,C000010,237.325,712.0,Medium,None
D010_2,C000011,258.384,992.2,High,No Heavy Trucks
D010_2,C000012,954.7,3666.0,High,None
D010_2,C000013,252.279,756.8,Medium,None
D010_2,C000014,256.734,770.2,Medium,None
D010_2,C000015,267.382,802.1,Medium,One-Way
D010_2,C000016,956.773,2296.3,Low,None
D010_2,C000017,246.741,592.2,Low,One-Way
D010_2,C000018,254.949,764.8,Medium,One-Way
D010_2,C000019,967.697,3716.0,High,None
D010_2,C000020,956.39,2869.2,Medium,One-Way
D010_2,C000021,947.429,2273.8,Low,One-Way
D010_2,C000022,370.762,889.8,Low,None
D010_2,C000023,964.505,3703.7,High,None
D010_2,C000024,948.869,2277.3,Low,None
D010_2,C000025,953.289,2287.9,Low,None
D010_2,C000026,248.841,746.5,Medium,None
D010_2,C000027,251.396,754.2,Medium,None
D010_2,C000028,259.166,777.5,Medium,None
D010_2,C000029,255.889,767.7,Medium,One-Way
D010_2,C000030,953.401,2860.2,Medium,None
D010_2,C000031,259.095,994.9,High,None
D010_2,C000032,257.246,617.4,Low,None
D010_2,C000033,262.325,787.0,Medium,None
D010_2,C000034,965.249,2316.6,Low,One-Way
D010_2,C000035,252.524,757.6,Medium,None
D010_2,C000036,257.987,774.0,Medium,None
D010_2,C000037,244.05,937.2,High,No Heavy Trucks
D010_2,C000038,381.724,916.1,Low,None
D010_2,C000039,381.651,1145.0,Medium,None
D010_2,C000040,943.951,2265.5,Low,None
D010_2,C000041,956.259,2868.8,Medium,None
D010_2,C000042,259.789,623.5,Low,One-Way
D010_2,C000043,248.092,595.4,Low,No Heavy Trucks
D010_2,C000044,242.914,583.0,Low,None
D010_2,C000045,378.211,1452.3,High,None
D010_2,C000046,265.236,636.6,Low,None
D010_2,C000047,950.177,2850.5,Medium,None
