Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D009_4,C000001,1192.63,2752.2,Low,None
D009_4,C000002,63.471,183.1,Medium,None
D009_4,C000003,73.121,270.0,High,No Heavy Trucks
D009_4,C000004,1197.755,3455.1,Medium,No Heavy Trucks
D009_4,C000005,1197.984,3455.7,Medium,No Heavy Trucks
D009_4,C000006,61.1,176.3,Medium,No Heavy Trucks
D009_4,C000007,157.391,363.2,Low,None
D009_4,C000008,1186.515,2738.1,Low,None
D009_4,C000009,1197.601,3454.6,Medium,None
D009_4,C000010,68.741,253.8,High,None
D009_4,C000011,63.253,182.5,Medium,None
D009_4,C000012,1193.289,2753.7,Low,None
D009_4,C000013,57.956,167.2,Medium,None
D009_4,C000014,54.951,158.5,Medium,None
D009_4,C000015,69.491,256.6,High,None
D009_4,C000016,1194.191,3444.8,Medium,None
D009_4,C000017,69.968,201.8,Medium,None
D009_4,C000018,59.595,171.9,Medium,None
D009_4,C000019,1207.12,3482.1,Medium,None
D009_4,C000020,1195.045,3447.2,Medium,None
D009_4,C000021,1184.602,4373.9,High,None
D009_4,C000022,638.84,1474.2,Low,No Heavy Trucks
D009_4,C000023,1203.783,4444.7,High,None
D009_4,C000024,1187.8,2741.1,Low,None
D009_4,C000025,1191.21,2748.9,Low,None
D009_4,C000026,69.923,201.7,Medium,None
D009_4,C000027,59.838,138.1,Low,None
D009_4,C000028,59.407,137.1,Low,None
D009_4,C000029,54.805,158.1,Medium,None
D009_4,C000030,1189.48,2745.0,Low,None
D009_4,C000031,59.383,171.3,Medium,None
D009_4,C000032,63.928,147.5,Low,No Heavy Trucks
D009_4,C000033,55.559,160.3,Medium,None
D009_4,C000034,1201.305,4435.6,High,None
D009_4,C000035,73.091,210.8,Medium,None
D009_4,C000036,59.348,171.2,Medium,None
D009_4,C000037,60.938,175.8,Medium,None
D009_4,C000038,650.454,1876.3,Medium,One-Way
D009_4,C000039,153.436,354.1,Low,None
D009_4,C000040,1182.114,3409.9,Medium,One-Way
D009_4,C000041,1193.071,3441.6,Medium,None
D009_4,C000042,50.919,146.9,Medium,None
D009_4,C000043,59.452,137.2,Low,None
D009_4,C000044,69.663,160.8,Low,None
D009_4,C000045,646.435,1864.7,Medium,None
D009_4,C000046,67.424,194.5,Medium,None
D009_4,C000047,1188.493,3428.3,Medium,None
D009_4,C000048,149.674,345.4,Low,None
D009_4,C000049,1199.673,3460.6,Medium,None
D009_4,C000050,1186.612,2738.3,Low,None
D009_4,C000051,60.459,174.4,Medium,None
D009_4,C000052,647.118,1493.3,Low,None
D009_4,C000053,1187.298,3424.9,Medium,None
D009_4,C000054,1188.958,3429.7,Medium,None
D009_4,C000055,69.802,257.7,High,None
D009_4,C000056,66.916,154.4,Low,None
D009_4,C000057,60.147,138.8,Low,None
D009_4,C000058,1183.533,2731.2,Low,One-Way
D009_4,C000059,649.555,1499.0,Low,None
D009_4,C000060,1209.19,3488.0,Medium,None
D009_4,C000061,1199.446,2768.0,Low,None
D009_4,C000062,1202.627,3469.1,Medium,None
D009_4,C000063,1187.552,2740.5,Low,None
D009_4,C000064,1196.599,3451.7,Medium,No Heavy Trucks
D009_4,C000065,652.472,1505.7,Low,No Heavy Trucks
D009_4,C000066,75.191,173.5,Low,None
D009_4,C000067,1190.281,4394.9,High,None
D009_4,C000068,66.352,191.4,Medium,No Heavy Trucks
D009_4,C000069,67.98,196.1,Medium,None
D009_4,C000070,1200.152,3462.0,Medium,None
D009_4,C000071,68.573,197.8,Medium,None
D009_4,C000072,642.448,1482.6,Low,None
D009_4,C000073,1189.126,3430.2,Medium,None
D009_4,C000074,1187.749,3426.2,Medium,None
D009_4,C000075,77.027,222.2,Medium,None
D009_4,C000076,1206.518,4454.8,High,None
D009_4,C000077,1188.363,3428.0,Medium,None
D009_4,C000078,70.065,202.1,Medium,None
D009_4,C000079,65.934,190.2,Medium,None
D009_4,C000080,1201.2,2772.0,Low,None
D009_4,C000081,58.405,168.5,Medium,None
D009_4,C000082,1196.499,2761.2,Low,None
D009_4,C000083,1207.313,3482.6,Medium,None
D009_4,C000084,49.778,143.6,Medium,No Heavy Trucks
D009_4,C000085,152.86,352.8,Low,One-Way
D009_4,C000086,641.216,1479.7,Low,None
D009_4,C000087,53.485,154.3,Medium,None
D009_4,C000088,63.102,145.6,Low,None
D009_4,C000089,72.411,167.1,Low,None
D009_4,C000090,53.751,124.0,Low,None
D009_4,C000091,1195.24,2758.2,Low,None
D009_4,C000092,158.075,364.8,Low,None
D009_4,C000093,56.786,163.8,Medium,None
D009_4,C000094,1187.951,3426.8,Medium,No Heavy Trucks
D009_4,C000095,1182.894,3412.2,Medium,None
D009_4,C000096,1206.335,4454.2,High,None
D009_4,C000097,64.583,149.0,Low,None
D009_4,C000098,63.811,147.3,Low,One-Way
D009_4,C000099,66.128,244.2,High,None
D009_4,C000100,65.84,189.9,Medium,No Heavy Trucks
D009_4,C000101,1203.681,2777.7,Low,None
D009_4,C000102,1196.505,2761.2,Low,None
D009_4,C000103,74.969,216.3,Medium,None
D009_4,C000104,65.486,188.9,Medium,None
D009_4,C000105,55.888,129.0,Low,None
D009_4,C000106,1193.605,3443.1,Medium,None
D009_4,C000107,647.392,1494.0,Low,None
D009_4,C000108,1205.36,4450.6,High,None
D009_4,C000109,643.458,1856.1,Medium,None
D009_4,C000110,76.619,221.0,Medium,None
D009_4,C000111,48.065,110.9,Low,No Heavy Trucks
D009_4,C000112,63.491,234.4,High,None
D009_4,C000113,59.227,136.7,Low,No Heavy Trucks
D009_4,C000114,644.138,1486.5,Low,None
D009_4,C000115,58.433,134.8,Low,None
D009_4,C000116,1206.85,4456.1,High,None
D009_4,C000117,1186.203,4379.8,High,None
D009_4,C000118,1182.124,3410.0,Medium,None
D009_4,C000119,64.537,186.2,Medium,None
D009_4,C000120,149.638,552.5,High,No Heavy Trucks
D009_4,C000121,647.617,1494.5,Low,None
D009_4,C000122,69.757,161.0,Low,None
D009_4,C000123,54.097,156.0,Medium,None
D009_4,C000124,1185.028,2734.7,Low,One-Way
D009_4,C000125,644.367,1487.0,Low,No Heavy Trucks
D009_4,C000126,151.139,348.8,Low,None
D009_4,C000127,67.422,155.6,Low,None
D009_4,C000128,1198.136,3456.2,Medium,None
D009_4,C000129,637.268,1470.6,Low,None
D009_4,C000130,77.39,178.6,Low,None
D009_4,C000131,1188.578,3428.6,Medium,None
D009_4,C000132,53.549,123.6,Low,None
D009_4,C000133,1201.851,3466.9,Medium,None
D009_4,C000134,639.825,1845.6,Medium,None
D009_4,C000135,155.307,448.0,Medium,None
D009_4,C000136,68.474,252.8,High,None
D009_4,C000137,69.211,199.6,Medium,None
D009_4,C000138,68.986,254.7,High,None
D009_4,C000139,1183.269,3413.3,Medium,None
D009_4,C000140,1185.483,3419.7,Medium,None
D009_4,C000141,63.858,184.2,Medium,No Heavy Trucks
D009_4,C000142,52.618,151.8,Medium,None
D009_4,C000143,146.893,423.7,Medium,None
D009_4,C000144,1184.689,4374.2,High,No Heavy Trucks
D009_4,C000145,1204.586,3474.8,Medium,None
D009_4,C000146,1199.784,4430.0,High,None
