Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D002_5,C000001,9.75,36.6,Medium,None
D002_5,C000002,1148.739,4307.8,Medium,One-Way
D002_5,C000003,1140.786,4277.9,Medium,None
D002_5,C000004,4.939,18.5,Medium,None
D002_5,C000005,9.486,35.6,Medium,One-Way
D002_5,C000006,1144.736,5494.7,High,None
D002_5,C000007,1219.494,5853.6,High,One-Way
D002_5,C000008,7.277,27.3,Medium,No Heavy Trucks
D002_5,C000009,6.345,23.8,Medium,None
D002_5,C000010,1129.676,5422.4,High,None
D002_5,C000011,1144.928,4293.5,Medium,None
D002_5,C000012,6.191,23.2,Medium,None
D002_5,C000013,1144.512,4291.9,Medium,No Heavy Trucks
D002_5,C000014,1149.085,3447.3,Low,None
D002_5,C000015,1147.4,4302.7,Medium,One-Way
D002_5,C000016,2.677,10.0,Medium,No Heavy Trucks
D002_5,C000017,1133.478,3400.4,Low,None
D002_5,C000018,1145.052,4293.9,Medium,None
D002_5,C000019,17.778,53.3,Low,None
D002_5,C000020,6.709,25.2,Medium,No Heavy Trucks
D002_5,C000021,9.825,47.2,High,None
D002_5,C000022,606.165,2273.1,Medium,None
D002_5,C000023,14.744,55.3,Medium,None
D002_5,C000024,10.832,40.6,Medium,None
D002_5,C000025,2.796,10.5,Medium,None
D002_5,C000026,1134.693,5446.5,High,None
D002_5,C000027,1142.789,3428.4,Low,One-Way
D002_5,C000028,1147.865,5509.8,High,None
D002_5,C000029,1148.657,4307.5,Medium,None
D002_5,C000030,12.846,48.2,Medium,None
D002_5,C000031,1147.833,5509.6,High,None
D002_5,C000032,1143.752,4289.1,Medium,None
D002_5,C000033,1152.383,4321.4,Medium,One-Way
D002_5,C000034,15.234,57.1,Medium,None
D002_5,C000035,1134.799,4255.5,Medium,None
D002_5,C000036,1147.128,4301.7,Medium,None
D002_5,C000037,1138.196,3414.6,Low,No Heavy Trucks
D002_5,C000038,598.557,1795.7,Low,None
D002_5,C000039,1215.392,4557.7,Medium,None
D002_5,C000040,12.147,58.3,High,None
D002_5,C000041,7.058,21.2,Low,None
D002_5,C000042,1153.516,4325.7,Medium,None
D002_5,C000043,1141.228,3423.7,Low,None
D002_5,C000044,1131.655,4243.7,Medium,None
D002_5,C000045,600.061,2880.3,High,One-Way
D002_5,C000046,1147.101,4301.6,Medium,One-Way
D002_5,C000047,6.828,25.6,Medium,None
D002_5,C000048,1222.675,3668.0,Low,None
D002_5,C000049,7.971,38.3,High,None
D002_5,C000050,15.346,57.5,Medium,No Heavy Trucks
D002_5,C000051,1154.181,5540.1,High,None
D002_5,C000052,598.57,2873.1,High,One-Way
D002_5,C000053,6.888,33.1,High,One-Way
D002_5,C000054,11.369,34.1,Low,None
D002_5,C000055,1137.78,5461.3,High,None
D002_5,C000056,1131.546,5431.4,High,One-Way
D002_5,C000057,1152.227,4320.8,Medium,None
D002_5,C000058,12.699,47.6,Medium,None
D002_5,C000059,604.285,2266.1,Medium,None
D002_5,C000060,16.352,61.3,Medium,None
D002_5,C000061,10.895,52.3,High,None
D002_5,C000062,16.086,60.3,Medium,None
D002_5,C000063,6.771,20.3,Low,None
D002_5,C000064,2.976,14.3,High,One-Way
D002_5,C000065,595.841,2234.4,Medium,None
D002_5,C000066,1136.611,5455.7,High,None
D002_5,C000067,5.695,21.4,Medium,None
D002_5,C000068,1133.94,4252.3,Medium,None
D002_5,C000069,1130.553,5426.7,High,None
