Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D002_1,C000001,8.456,31.7,Medium,None
D002_1,C000002,1149.553,4310.8,Medium,None
D002_1,C000003,1141.592,4281.0,Medium,None
D002_1,C000004,5.325,20.0,Medium,None
D002_1,C000005,7.789,29.2,Medium,None
D002_1,C000006,1145.561,3436.7,Low,None
D002_1,C000007,1220.169,3660.5,Low,None
D002_1,C000008,8.489,31.8,Medium,None
D002_1,C000009,7.138,34.3,High,One-Way
D002_1,C000010,1130.515,4239.4,Medium,None
D002_1,C000011,1145.748,3437.2,Low,None
D002_1,C000012,7.745,29.0,Medium,None
D002_1,C000013,1145.344,5497.7,High,None
D002_1,C000014,1149.916,3449.7,Low,None
D002_1,C000015,1148.205,4305.8,Medium,None
D002_1,C000016,1.219,3.7,Low,None
D002_1,C000017,1134.304,5444.7,High,None
D002_1,C000018,1145.88,4297.0,Medium,No Heavy Trucks
D002_1,C000019,18.162,68.1,Medium,None
D002_1,C000020,8.048,38.6,High,None
D002_1,C000021,10.21,30.6,Low,None
D002_1,C000022,607.426,2277.8,Medium,One-Way
D002_1,C000023,15.307,73.5,High,None
D002_1,C000024,12.532,47.0,Medium,No Heavy Trucks
D002_1,C000025,4.342,16.3,Medium,None
D002_1,C000026,1135.516,4258.2,Medium,None
D002_1,C000027,1143.62,4288.6,Medium,None
D002_1,C000028,1148.688,4307.6,Medium,None
D002_1,C000029,1149.488,3448.5,Low,None
D002_1,C000030,11.827,44.4,Medium,None
D002_1,C000031,1148.656,4307.5,Medium,No Heavy Trucks
D002_1,C000032,1144.572,3433.7,Low,None
D002_1,C000033,1153.207,4324.5,Medium,No Heavy Trucks
D002_1,C000034,13.533,65.0,High,None
D002_1,C000035,1135.615,5451.0,High,None
D002_1,C000036,1147.953,4304.8,Medium,None
D002_1,C000037,1139.035,4271.4,Medium,None
D002_1,C000038,599.836,2879.2,High,No Heavy Trucks
D002_1,C000039,1216.071,4560.3,Medium,None
D002_1,C000040,13.469,64.7,High,None
D002_1,C000041,5.766,21.6,Medium,None
D002_1,C000042,1154.348,4328.8,Medium,None
D002_1,C000043,1142.063,3426.2,Low,None
D002_1,C000044,1132.486,4246.8,Medium,None
D002_1,C000045,601.33,2255.0,Medium,None
D002_1,C000046,1147.91,4304.7,Medium,None
D002_1,C000047,8.457,40.6,High,None
D002_1,C000048,1223.361,3670.1,Low,None
D002_1,C000049,6.373,19.1,Low,None
D002_1,C000050,14.53,54.5,Medium,None
D002_1,C000051,1154.994,5544.0,High,No Heavy Trucks
D002_1,C000052,599.838,2879.2,High,No Heavy Trucks
D002_1,C000053,8.309,24.9,Low,None
D002_1,C000054,10.5,50.4,High,None
D002_1,C000055,1138.598,4269.7,Medium,None
D002_1,C000056,1132.386,4246.4,Medium,No Heavy Trucks
D002_1,C000057,1153.042,4323.9,Medium,None
D002_1,C000058,14.287,53.6,Medium,None
D002_1,C000059,605.576,1816.7,Low,None
D002_1,C000060,15.103,72.5,High,None
D002_1,C000061,9.193,34.5,Medium,None
D002_1,C000062,14.386,53.9,Medium,None
D002_1,C000063,7.14,26.8,Medium,None
D002_1,C000064,2.881,8.6,Low,None
D002_1,C000065,597.119,2239.2,Medium,None
D002_1,C000066,1137.419,3412.3,Low,None
D002_1,C000067,5.282,19.8,Medium,None
D002_1,C000068,1134.775,4255.4,Medium,None
D002_1,C000069,1131.393,4242.7,Medium,None
D002_1,C000070,12.397,46.5,Medium,None
D002_1,C000071,1141.237,4279.6,Medium,None
D002_1,C000072,611.855,2936.9,High,None
D002_1,C000073,6.733,25.2,Medium,None
D002_1,C000074,13.214,49.6,Medium,None
D002_1,C000075,1134.102,4252.9,Medium,No Heavy Trucks
D002_1,C000076,15.857,59.5,Medium,None
D002_1,C000077,7.521,36.1,High,None
D002_1,C000078,1141.543,3424.6,Low,None
D002_1,C000079,1145.625,4296.1,Medium,None
D002_1,C000080,11.093,41.6,Medium,None
D002_1,C000081,1152.516,5532.1,High,None
D002_1,C000082,3.024,9.1,Low,None
D002_1,C000083,12.892,61.9,High,None
D002_1,C000084,1152.994,4323.7,Medium,None
D002_1,C000085,1222.159,5866.4,High,None
D002_1,C000086,610.637,2931.1,High,None
D002_1,C000087,1153.814,4326.8,Medium,None
D002_1,C000088,1139.458,3418.4,Low,None
D002_1,C000089,1131.871,4244.5,Medium,None
D002_1,C000090,1150.313,4313.7,Medium,None
D002_1,C000091,7.691,36.9,High,None
D002_1,C000092,1223.311,3669.9,Low,None
D002_1,C000093,1148.624,5513.4,High,None
D002_1,C000094,12.199,58.6,High,One-Way
D002_1,C000095,13.458,40.4,Low,None
D002_1,C000096,14.879,71.4,High,One-Way
D002_1,C000097,1155.086,5544.4,High,None
D002_1,C000098,1144.157,4290.6,Medium,None
D002_1,C000099,1146.834,5504.8,High,None
D002_1,C000100,1136.254,5454.0,High,None
D002_1,C000101,10.859,32.6,Low,None
D002_1,C000102,2.824,10.6,Medium,None
D002_1,C000103,1130.124,4238.0,Medium,None
D002_1,C000104,1154.013,4327.5,Medium,None
D002_1,C000105,1153.072,4324.0,Medium,None
D002_1,C000106,3.264,15.7,High,None
D002_1,C000107,603.369,1810.1,Low,None
D002_1,C000108,12.125,58.2,High,None
D002_1,C000109,605.556,2906.7,High,None
D002_1,C000110,1136.178,3408.5,Low,None
D002_1,C000111,1155.267,5545.3,High,None
D002_1,C000112,1150.995,4316.2,Medium,One-Way
D002_1,C000113,1141.698,4281.4,Medium,None
D002_1,C000114,609.803,2286.8,Medium,None
D002_1,C000115,1148.404,4306.5,Medium,None
D002_1,C000116,17.978,67.4,Medium,None
D002_1,C000117,12.626,60.6,High,None
D002_1,C000118,15.238,57.1,Medium,One-Way
D002_1,C000119,1138.818,3416.5,Low,None
D002_1,C000120,1218.395,3655.2,Low,None
D002_1,C000121,607.411,2915.6,High,None
D002_1,C000122,1132.954,3398.9,Low,One-Way
D002_1,C000123,1150.923,3452.8,Low,None
D002_1,C000124,16.357,49.1,Low,None
D002_1,C000125,610.435,2289.1,Medium,No Heavy Trucks
D002_1,C000126,1221.671,4581.3,Medium,None
D002_1,C000127,1142.549,4284.6,Medium,None
D002_1,C000128,3.688,13.8,Medium,None
D002_1,C000129,608.927,2283.5,Medium,None
D002_1,C000130,1131.585,4243.4,Medium,No Heavy Trucks
D002_1,C000131,9.157,44.0,High,None
D002_1,C000132,1148.76,4307.9,Medium,None
D002_1,C000133,8.297,39.8,High,None
D002_1,C000134,613.748,2301.6,Medium,One-Way
D002_1,C000135,1226.45,4599.2,Medium,None
D002_1,C000136,1149.322,4310.0,Medium,None
D002_1,C000137,1136.711,4262.7,Medium,None
D002_1,C000138,1133.533,4250.7,Medium,One-Way
D002_1,C000139,14.441,54.2,Medium,None
D002_1,C000140,10.969,41.1,Medium,None
D002_1,C000141,1153.956,5539.0,High,None
D002_1,C000142,1150.203,3450.6,Low,None
D002_1,C000143,1219.934,5855.7,High,None
D002_1,C000144,10.916,40.9,Medium,No Heavy Trucks
D002_1,C000145,10.252,30.8,Low,None
D002_1,C000146,6.166,23.1,Medium,One-Way
D002_1,C000147,2.494,12.0,High,One-Way
D002_1,C000148,1155.707,4333.9,Medium,None
D002_1,C000149,11.077,33.2,Low,None
D002_1,C000150,604.37,2266.4,Medium,None
D002_1,C000151,1151.248,4317.2,Medium,None
D002_1,C000152,9.495,35.6,Medium,One-Way
D002_1,C000153,1141.521,4280.7,Medium,None
D002_1,C000154,1143.202,4287.0,Medium,One-Way
D002_1,C000155,5.291,15.9,Low,None
D002_1,C000156,1130.244,4238.4,Medium,None
D002_1,C000157,11.103,41.6,Medium,None
D002_1,C000158,597.437,2867.7,High,One-Way
D002_1,C000159,5.901,28.3,High,None
D002_1,C000160,1136.462,4261.7,Medium,No Heavy Trucks
D002_1,C000161,1134.621,4254.8,Medium,None
D002_1,C000162,9.139,43.9,High,None
D002_1,C000163,15.43,57.9,Medium,None
D002_1,C000164,1153.201,5535.4,High,No Heavy Trucks
D002_1,C000165,9.05,43.4,High,None
D002_1,C000166,607.995,2918.4,High,None
D002_1,C000167,1153.145,3459.4,Low,None
D002_1,C000168,1223.982,4589.9,Medium,None
D002_1,C000169,12.273,58.9,High,None
D002_1,C000170,5.051,15.2,Low,None
D002_1,C000171,16.903,63.4,Medium,None
D002_1,C000172,1135.362,5449.7,High,None
D002_1,C000173,602.297,2258.6,Medium,None
D002_1,C000174,604.815,2268.1,Medium,None
D002_1,C000175,598.998,1797.0,Low,None
D002_1,C000176,1134.156,3402.5,Low,None
D002_1,C000177,1134.297,5444.6,High,None
D002_1,C000178,1136.739,4262.8,Medium,One-Way
D002_1,C000179,1148.187,4305.7,Medium,None
D002_1,C000180,1144.416,3433.2,Low,None
D002_1,C000181,12.222,45.8,Medium,None
D002_1,C000182,1146.492,3439.5,Low,None
D002_1,C000183,1140.595,5474.9,High,None
D002_1,C000184,600.314,2251.2,Medium,No Heavy Trucks
D002_1,C000185,11.061,53.1,High,None
D002_1,C000186,602.805,2260.5,Medium,None
D002_1,C000187,1137.844,4266.9,Medium,None
D002_1,C000188,15.313,45.9,Low,None
D002_1,C000189,1224.458,4591.7,Medium,None
D002_1,C000190,15.416,57.8,Medium,None
D002_1,C000191,1143.85,4289.4,Medium,None
D002_1,C000192,10.669,40.0,Medium,None
D002_1,C000193,1154.209,4328.3,Medium,No Heavy Trucks
D002_1,C000194,12.622,47.3,Medium,None
D002_1,C000195,1130.809,4240.5,Medium,None
D002_1,C000196,6.654,25.0,Medium,None
D002_1,C000197,1152.547,4322.0,Medium,None
D002_1,C000198,9.55,45.8,High,None
D002_1,C000199,4.144,15.5,Medium,None
D002_1,C000200,1153.509,4325.7,Medium,None
D002_1,C000201,12.771,38.3,Low,None
D002_1,C000202,1148.992,4308.7,Medium,None
D002_1,C000203,9.971,37.4,Medium,None
D002_1,C000204,1220.092,4575.3,Medium,No Heavy Trucks
D002_1,C000205,17.816,66.8,Medium,None
D002_1,C000206,9.049,27.1,Low,None
D002_1,C000207,1150.078,4312.8,Medium,None
D002_1,C000208,1.577,5.9,Medium,None
D002_1,C000209,15.269,73.3,High,None
D002_1,C000210,1148.35,4306.3,Medium,None
D002_1,C000211,3.482,13.1,Medium,No Heavy Trucks
D002_1,C000212,15.612,74.9,High,None
D002_1,C000213,1150.75,4315.3,Medium,None
D002_1,C000214,15.15,72.7,High,One-Way
D002_1,C000215,1140.189,4275.7,Medium,None
D002_1,C000216,2.907,10.9,Medium,None
D002_1,C000217,1144.24,5492.4,High,None
D002_1,C000218,1131.028,3393.1,Low,One-Way
D002_1,C000219,603.605,2263.5,Medium,One-Way
D002_1,C000220,1141.985,4282.4,Medium,None
D002_1,C000221,1133.248,5439.6,High,No Heavy Trucks
D002_1,C000222,1224.851,4593.2,Medium,One-Way
D002_1,C000223,1132.288,5435.0,High,None
D002_1,C000224,609.611,2286.0,Medium,No Heavy Trucks
D002_1,C000225,603.831,2264.4,Medium,None
D002_1,C000226,1150.208,5521.0,High,No Heavy Trucks
D002_1,C000227,11.698,43.9,Medium,None
D002_1,C000228,4.251,15.9,Medium,None
D002_1,C000229,1135.854,4259.5,Medium,One-Way
D002_1,C000230,1130.776,5427.7,High,None
D002_1,C000231,1135.351,4257.6,Medium,One-Way
D002_1,C000232,1136.26,4261.0,Medium,None
D002_1,C000233,1132.702,3398.1,Low,One-Way
D002_1,C000234,599.712,2248.9,Medium,None
D002_1,C000235,605.792,2271.7,Medium,None
D002_1,C000236,1153.952,5539.0,High,None
D002_1,C000237,1150.266,4313.5,Medium,None
D002_1,C000238,1223.884,3671.7,Low,None
D002_1,C000239,14.777,44.3,Low,None
D002_1,C000240,4.22,20.3,High,None
D002_1,C000241,1135.893,3407.7,Low,No Heavy Trucks
D002_1,C000242,12.936,48.5,Medium,None
D002_1,C000243,1221.208,5861.8,High,None
D002_1,C000244,1148.851,4308.2,Medium,No Heavy Trucks
D002_1,C000245,1132.154,5434.3,High,None
D002_1,C000246,13.844,51.9,Medium,None
D002_1,C000247,1226.136,3678.4,Low,None
D002_1,C000248,1156.473,4336.8,Medium,None
D002_1,C000249,10.905,40.9,Medium,None
