Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D002_4,C000001,7.258,27.2,Medium,One-Way
D002_4,C000002,1151.351,3454.1,Low,None
D002_4,C000003,1143.38,5488.2,High,None
D002_4,C000004,6.452,19.4,Low,One-Way
D002_4,C000005,5.176,24.8,High,No Heavy Trucks
D002_4,C000006,1147.374,3442.1,Low,None
D002_4,C000007,1221.766,4581.6,Medium,None
D002_4,C000008,11.012,52.9,High,None
D002_4,C000009,8.597,32.2,Medium,One-Way
D002_4,C000010,1132.348,3397.0,Low,None
D002_4,C000011,1147.554,4303.3,Medium,None
D002_4,C000012,10.199,30.6,Low,None
D002_4,C000013,1147.168,4301.9,Medium,None
D002_4,C000014,1151.737,3455.2,Low,None
D002_4,C000015,1149.99,4312.5,Medium,No Heavy Trucks
D002_4,C000016,2.405,9.0,Medium,None
D002_4,C000017,1136.118,4260.4,Medium,None
D002_4,C000018,1147.696,4303.9,Medium,None
D002_4,C000019,18.573,69.6,Medium,None
D002_4,C000020,10.19,48.9,High,None
D002_4,C000021,11.826,56.8,High,None
D002_4,C000022,609.825,1829.5,Low,No Heavy Trucks
D002_4,C000023,16.065,60.2,Medium,No Heavy Trucks
D002_4,C000024,15.287,57.3,Medium,None
D002_4,C000025,7.111,26.7,Medium,None
D002_4,C000026,1137.327,3412.0,Low,None
D002_4,C000027,1145.443,4295.4,Medium,None
D002_4,C000028,1150.499,5522.4,High,One-Way
D002_4,C000029,1151.311,3453.9,Low,No Heavy Trucks
D002_4,C000030,11.087,41.6,Medium,No Heavy Trucks
D002_4,C000031,1150.467,5522.2,High,No Heavy Trucks
D002_4,C000032,1146.379,4298.9,Medium,None
D002_4,C000033,1155.019,4331.3,Medium,None
D002_4,C000034,10.832,40.6,Medium,None
D002_4,C000035,1137.416,5459.6,High,None
D002_4,C000036,1149.765,4311.6,Medium,None
D002_4,C000037,1140.868,5476.2,High,One-Way
D002_4,C000038,602.258,2890.8,High,None
D002_4,C000039,1217.674,4566.3,Medium,One-Way
D002_4,C000040,16.035,60.1,Medium,None
D002_4,C000041,4.864,18.2,Medium,None
D002_4,C000042,1156.17,5549.6,High,None
D002_4,C000043,1143.892,4289.6,Medium,None
D002_4,C000044,1134.307,4253.7,Medium,None
D002_4,C000045,603.74,1811.2,Low,None
D002_4,C000046,1149.701,5518.6,High,None
D002_4,C000047,11.239,53.9,High,One-Way
D002_4,C000048,1224.974,5879.9,High,None
D002_4,C000049,3.679,17.7,High,None
D002_4,C000050,14.104,67.7,High,None
D002_4,C000051,1156.791,4338.0,Medium,One-Way
D002_4,C000052,602.246,2258.4,Medium,None
D002_4,C000053,10.986,41.2,Medium,None
D002_4,C000054,10.129,48.6,High,None
D002_4,C000055,1140.401,3421.2,Low,None
D002_4,C000056,1134.22,4253.3,Medium,None
D002_4,C000057,1154.843,5543.2,High,One-Way
D002_4,C000058,17.048,81.8,High,No Heavy Trucks
D002_4,C000059,608.013,1824.0,Low,None
D002_4,C000060,12.868,38.6,Low,None
D002_4,C000061,6.472,24.3,Medium,None
D002_4,C000062,11.638,43.6,Medium,None
D002_4,C000063,8.895,33.4,Medium,None
D002_4,C000064,4.086,19.6,High,None
D002_4,C000065,599.539,2248.3,Medium,None
D002_4,C000066,1139.209,3417.6,Low,None
D002_4,C000067,6.236,23.4,Medium,None
D002_4,C000068,1136.601,5455.7,High,None
D002_4,C000069,1133.226,3399.7,Low,No Heavy Trucks
D002_4,C000070,13.647,65.5,High,One-Way
D002_4,C000071,1143.038,5486.6,High,None
D002_4,C000072,614.284,1842.9,Low,None
D002_4,C000073,9.48,35.5,Medium,None
D002_4,C000074,12.711,61.0,High,None
D002_4,C000075,1135.894,4259.6,Medium,None
D002_4,C000076,13.093,62.8,High,None
D002_4,C000077,8.366,25.1,Low,One-Way
D002_4,C000078,1143.338,4287.5,Medium,None
D002_4,C000079,1147.424,4302.8,Medium,No Heavy Trucks
D002_4,C000080,11.943,44.8,Medium,None
D002_4,C000081,1154.322,4328.7,Medium,One-Way
D002_4,C000082,4.371,16.4,Medium,None
D002_4,C000083,11.554,43.3,Medium,None
D002_4,C000084,1154.824,4330.6,Medium,No Heavy Trucks
D002_4,C000085,1223.766,5874.1,High,None
D002_4,C000086,613.057,2299.0,Medium,None
D002_4,C000087,1155.631,5547.0,High,No Heavy Trucks
D002_4,C000088,1141.281,4279.8,Medium,None
D002_4,C000089,1133.684,3401.1,Low,No Heavy Trucks
D002_4,C000090,1152.137,3456.4,Low,None
D002_4,C000091,5.732,21.5,Medium,None
D002_4,C000092,1224.909,4593.4,Medium,None
D002_4,C000093,1150.443,5522.1,High,None
D002_4,C000094,11.805,35.4,Low,None
D002_4,C000095,16.133,77.4,High,None
D002_4,C000096,12.144,45.5,Medium,None
D002_4,C000097,1156.872,4338.3,Medium,None
D002_4,C000098,1145.965,4297.4,Medium,None
D002_4,C000099,1148.631,4307.4,Medium,No Heavy Trucks
D002_4,C000100,1138.077,4267.8,Medium,None
D002_4,C000101,8.197,30.7,Medium,None
D002_4,C000102,0.082,0.3,Medium,None
D002_4,C000103,1131.933,4244.7,Medium,None
D002_4,C000104,1155.799,3467.4,Low,No Heavy Trucks
D002_4,C000105,1154.883,4330.8,Medium,No Heavy Trucks
D002_4,C000106,5.902,22.1,Medium,None
D002_4,C000107,605.79,1817.4,Low,No Heavy Trucks
D002_4,C000108,11.702,43.9,Medium,None
D002_4,C000109,607.968,2918.2,High,None
D002_4,C000110,1137.967,5462.2,High,One-Way
D002_4,C000111,1157.097,3471.3,Low,No Heavy Trucks
