Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D003_4,C000001,606.931,1625.7,Medium,None
D003_4,C000002,616.87,1321.9,Low,None
D003_4,C000003,611.35,1637.5,Medium,None
D003_4,C000004,607.929,1628.4,Medium,None
D003_4,C000005,611.618,1638.3,Medium,None
D003_4,C000006,610.403,1635.0,Medium,One-Way
D003_4,C000007,720.684,2470.9,High,None
D003_4,C000008,597.691,1601.0,Medium,No Heavy Trucks
D003_4,C000009,607.112,1301.0,Low,One-Way
D003_4,C000010,592.516,1587.1,Medium,None
D003_4,C000011,611.81,1638.8,Medium,None
D003_4,C000012,602.639,2066.2,High,None
D003_4,C000013,608.269,1303.4,Low,None
D003_4,C000014,613.026,1313.6,Low,None
D003_4,C000015,617.966,1655.3,Medium,None
D003_4,C000016,606.202,1623.8,Medium,One-Way
D003_4,C000017,599.562,1606.0,Medium,None
D003_4,C000018,610.004,1633.9,Medium,None
D003_4,C000019,614.216,1316.2,Low,None
D003_4,C000020,604.195,1294.7,Low,None
D003_4,C000021,597.454,1600.3,Medium,None
D003_4,C000022,10.152,21.8,Low,None
D003_4,C000023,611.289,1309.9,Low,No Heavy Trucks
D003_4,C000024,596.516,1597.8,Medium,None
D003_4,C000025,602.148,2064.5,High,None
D003_4,C000026,601.326,1610.7,Medium,None
D003_4,C000027,606.909,1625.6,Medium,None
D003_4,C000028,613.742,1644.0,Medium,None
D003_4,C000029,612.346,1312.2,Low,One-Way
D003_4,C000030,604.725,1619.8,Medium,None
D003_4,C000031,613.687,1643.8,Medium,None
D003_4,C000032,610.585,1635.5,Medium,None
D003_4,C000033,617.766,1654.7,Medium,None
D003_4,C000034,616.253,1650.7,Medium,None
D003_4,C000035,603.352,1292.9,Low,None
D003_4,C000036,612.723,1641.2,Medium,None
D003_4,C000037,600.557,1608.6,Medium,None
D003_4,C000038,6.361,17.0,Medium,None
D003_4,C000039,715.723,1917.1,Medium,None
D003_4,C000040,592.752,1587.7,Medium,None
D003_4,C000041,606.512,1624.6,Medium,None
D003_4,C000042,616.93,1652.5,Medium,None
D003_4,C000043,604.309,1618.7,Medium,No Heavy Trucks
D003_4,C000044,596.552,1278.3,Low,No Heavy Trucks
D003_4,C000045,7.314,19.6,Medium,None
D003_4,C000046,616.65,1651.7,Medium,None
D003_4,C000047,598.599,2052.3,High,No Heavy Trucks
D003_4,C000048,720.535,1544.0,Low,None
D003_4,C000049,612.225,1311.9,Low,None
D003_4,C000050,602.486,1291.0,Low,None
D003_4,C000051,622.275,1666.8,Medium,No Heavy Trucks
D003_4,C000052,9.077,24.3,Medium,None
D003_4,C000053,598.03,1601.9,Medium,None
D003_4,C000054,603.658,1293.6,Low,None
D003_4,C000055,605.629,1622.2,Medium,None
D003_4,C000056,594.195,1273.3,Low,None
D003_4,C000057,619.722,1328.0,Low,None
D003_4,C000058,592.895,1270.5,Low,None
D003_4,C000059,6.216,16.6,Medium,None
D003_4,C000060,621.251,1664.1,Medium,No Heavy Trucks
D003_4,C000061,613.252,1642.6,Medium,None
D003_4,C000062,617.562,1323.3,Low,None
D003_4,C000063,599.977,1607.1,Medium,No Heavy Trucks
D003_4,C000064,607.509,2082.9,High,One-Way
D003_4,C000065,9.103,24.4,Medium,None
D003_4,C000066,606.946,1625.7,Medium,None
D003_4,C000067,603.095,1615.4,Medium,None
D003_4,C000068,597.759,1601.1,Medium,No Heavy Trucks
D003_4,C000069,593.389,1589.4,Medium,None
D003_4,C000070,608.159,1629.0,Medium,None
D003_4,C000071,608.56,1630.1,Medium,None
D003_4,C000072,6.319,16.9,Medium,No Heavy Trucks
D003_4,C000073,599.79,1285.3,Low,None
D003_4,C000074,603.292,1292.8,Low,No Heavy Trucks
D003_4,C000075,603.472,2069.0,High,None
D003_4,C000076,620.783,1330.2,Low,None
D003_4,C000077,601.64,1611.5,Medium,None
D003_4,C000078,609.748,1633.3,Medium,None
D003_4,C000079,613.014,1642.0,Medium,None
D003_4,C000080,609.814,1633.4,Medium,No Heavy Trucks
D003_4,C000081,618.246,2119.7,High,None
D003_4,C000082,607.326,1626.8,Medium,None
D003_4,C000083,617.787,2118.1,High,None
D003_4,C000084,614.418,1316.6,Low,None
D003_4,C000085,720.695,1544.3,Low,None
D003_4,C000086,4.586,12.3,Medium,None
D003_4,C000087,617.534,1323.3,Low,None
D003_4,C000088,602.795,2066.7,High,One-Way
D003_4,C000089,597.516,1600.5,Medium,One-Way
D003_4,C000090,612.907,1641.7,Medium,None
D003_4,C000091,609.224,1305.5,Low,None
D003_4,C000092,723.596,1938.2,Medium,None
D003_4,C000093,612.253,1640.0,Medium,None
D003_4,C000094,603.142,1615.6,Medium,None
D003_4,C000095,593.015,1588.4,Medium,No Heavy Trucks
D003_4,C000096,620.198,1661.2,Medium,One-Way
D003_4,C000097,624.159,1671.9,Medium,None
D003_4,C000098,609.96,2091.3,High,No Heavy Trucks
D003_4,C000099,614.672,1317.2,Low,One-Way
D003_4,C000100,599.737,1285.2,Low,None
D003_4,C000101,616.681,1651.8,Medium,None
D003_4,C000102,608.671,1630.4,Medium,None
D003_4,C000103,596.583,1278.4,Low,None
D003_4,C000104,623.262,1335.6,Low,None
D003_4,C000105,617.751,1654.7,Medium,One-Way
D003_4,C000106,604.32,1618.7,Medium,None
D003_4,C000107,2.905,6.2,Low,No Heavy Trucks
D003_4,C000108,614.808,2107.9,High,None
D003_4,C000109,4.567,12.2,Medium,None
D003_4,C000110,606.047,2077.9,High,No Heavy Trucks
D003_4,C000111,616.652,1321.4,Low,None
D003_4,C000112,618.695,1325.8,Low,None
D003_4,C000113,603.578,1616.7,Medium,None
D003_4,C000114,4.582,9.8,Low,None
D003_4,C000115,612.847,2101.2,High,None
D003_4,C000116,613.956,1644.5,Medium,None
D003_4,C000117,601.237,1288.4,Low,One-Way
D003_4,C000118,591.638,1267.8,Low,None
D003_4,C000119,602.779,1291.7,Low,None
D003_4,C000120,716.312,1918.7,Medium,None
D003_4,C000121,5.565,14.9,Medium,None
D003_4,C000122,597.356,1600.1,Medium,One-Way
D003_4,C000123,613.951,2105.0,High,None
D003_4,C000124,601.352,1288.6,Low,One-Way
D003_4,C000125,5.896,15.8,Medium,None
D003_4,C000126,719.648,1542.1,Low,None
D003_4,C000127,609.712,1306.5,Low,None
D003_4,C000128,609.855,1633.5,Medium,One-Way
D003_4,C000129,11.012,23.6,Low,None
D003_4,C000130,600.197,1607.7,Medium,None
D003_4,C000131,598.361,1282.2,Low,None
D003_4,C000132,610.551,1635.4,Medium,No Heavy Trucks
D003_4,C000133,614.342,1316.4,Low,None
D003_4,C000134,7.625,16.3,Low,One-Way
D003_4,C000135,725.205,1942.5,Medium,None
D003_4,C000136,618.882,1657.7,Medium,No Heavy Trucks
D003_4,C000137,602.622,1614.2,Medium,None
D003_4,C000138,597.714,1601.0,Medium,None
D003_4,C000139,598.317,2051.4,High,None
D003_4,C000140,599.509,1284.7,Low,No Heavy Trucks
D003_4,C000141,622.493,1667.4,Medium,None
D003_4,C000142,612.086,1639.5,Medium,None
D003_4,C000143,716.615,1919.5,Medium,None
D003_4,C000144,598.284,2051.3,High,None
D003_4,C000145,615.101,2108.9,High,None
D003_4,C000146,610.166,1307.5,Low,None
D003_4,C000147,603.997,1294.3,Low,None
D003_4,C000148,619.952,1660.6,Medium,None
D003_4,C000149,596.22,1597.0,Medium,None
D003_4,C000150,5.105,13.7,Medium,None
D003_4,C000151,619.805,1328.2,Low,No Heavy Trucks
D003_4,C000152,605.355,1621.5,Medium,None
D003_4,C000153,605.247,1297.0,Low,One-Way
D003_4,C000154,604.672,1295.7,Low,None
D003_4,C000155,603.121,1615.5,Medium,None
D003_4,C000156,600.315,1608.0,Medium,One-Way
D003_4,C000157,616.174,1650.5,Medium,None
D003_4,C000158,8.743,18.7,Low,One-Way
D003_4,C000159,600.853,1287.5,Low,None
D003_4,C000160,598.8,1603.9,Medium,One-Way
D003_4,C000161,604.982,1620.5,Medium,None
D003_4,C000162,609.178,1631.7,Medium,None
D003_4,C000163,602.922,1292.0,Low,None
D003_4,C000164,617.817,1654.9,Medium,None
D003_4,C000165,600.216,1286.2,Low,None
D003_4,C000166,9.561,25.6,Medium,None
D003_4,C000167,614.175,1645.1,Medium,None
D003_4,C000168,723.891,1551.2,Low,None
D003_4,C000169,610.435,1308.1,Low,No Heavy Trucks
D003_4,C000170,605.809,1622.7,Medium,None
D003_4,C000171,621.581,1332.0,Low,None
D003_4,C000172,602.642,1291.4,Low,None
D003_4,C000173,10.188,27.3,Medium,None
D003_4,C000174,7.773,20.8,Medium,None
D003_4,C000175,8.183,21.9,Medium,None
D003_4,C000176,599.877,1606.8,Medium,None
D003_4,C000177,596.553,1597.9,Medium,None
D003_4,C000178,599.301,1605.3,Medium,None
D003_4,C000179,612.726,1641.2,Medium,None
D003_4,C000180,608.157,1629.0,Medium,None
D003_4,C000181,595.077,1594.0,Medium,None
D003_4,C000182,611.705,1638.5,Medium,No Heavy Trucks
D003_4,C000183,602.734,1614.5,Medium,None
D003_4,C000184,8.074,17.3,Low,None
D003_4,C000185,604.134,1618.2,Medium,None
D003_4,C000186,5.177,11.1,Low,No Heavy Trucks
D003_4,C000187,606.05,2077.9,High,None
D003_4,C000188,612.686,2100.6,High,None
D003_4,C000189,724.589,1940.9,Medium,None
D003_4,C000190,621.479,1664.7,Medium,None
D003_4,C000191,610.778,1636.0,Medium,None
D003_4,C000192,616.845,1321.8,Low,None
D003_4,C000193,622.353,2133.8,High,None
D003_4,C000194,593.602,1590.0,Medium,None
D003_4,C000195,594.299,1591.9,Medium,No Heavy Trucks
D003_4,C000196,600.304,2058.2,High,No Heavy Trucks
D003_4,C000197,622.086,1666.3,Medium,None
D003_4,C000198,609.874,1306.9,Low,None
D003_4,C000199,606.46,1624.4,Medium,None
D003_4,C000200,621.531,1664.8,Medium,No Heavy Trucks
D003_4,C000201,594.807,1593.2,Medium,None
D003_4,C000202,613.067,1313.7,Low,No Heavy Trucks
D003_4,C000203,606.224,1623.8,Medium,None
D003_4,C000204,718.648,1540.0,Low,None
D003_4,C000205,600.76,1609.2,Medium,None
D003_4,C000206,598.445,1603.0,Medium,No Heavy Trucks
D003_4,C000207,618.397,1325.1,Low,None
D003_4,C000208,607.437,1301.7,Low,None
D003_4,C000209,620.998,1663.4,Medium,One-Way
