Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D003_2,C000001,605.536,1622.0,Medium,No Heavy Trucks
D003_2,C000002,618.592,1325.6,Low,One-Way
D003_2,C000003,613.07,2102.0,High,None
D003_2,C000004,606.511,1624.6,Medium,None
D003_2,C000005,610.217,2092.2,High,None
D003_2,C000006,612.126,1311.7,Low,None
D003_2,C000007,722.379,1548.0,Low,None
D003_2,C000008,596.281,1277.7,Low,None
D003_2,C000009,605.69,1297.9,Low,None
D003_2,C000010,594.24,1591.7,Medium,One-Way
D003_2,C000011,613.532,1643.4,Medium,None
D003_2,C000012,601.217,1288.3,Low,None
D003_2,C000013,609.992,2091.4,High,None
D003_2,C000014,614.75,1317.3,Low,None
D003_2,C000015,619.685,1659.9,Medium,No Heavy Trucks
D003_2,C000016,604.794,1296.0,Low,None
D003_2,C000017,601.284,1610.6,Medium,None
D003_2,C000018,611.727,2097.3,High,None
D003_2,C000019,612.78,1641.4,Medium,None
D003_2,C000020,602.772,1614.6,Medium,One-Way
D003_2,C000021,596.053,1277.3,Low,None
D003_2,C000022,11.377,30.5,Medium,None
D003_2,C000023,609.856,1633.5,Medium,None
D003_2,C000024,595.093,1275.2,Low,None
D003_2,C000025,600.735,1287.3,Low,None
D003_2,C000026,603.048,1615.3,Medium,One-Way
D003_2,C000027,608.633,1630.3,Medium,None
D003_2,C000028,615.465,1648.6,Medium,None
D003_2,C000029,614.07,2105.4,High,None
D003_2,C000030,603.335,2068.6,High,None
D003_2,C000031,615.41,1648.4,Medium,None
D003_2,C000032,612.307,1312.1,Low,None
D003_2,C000033,619.489,1659.3,Medium,None
D003_2,C000034,614.858,1317.6,Low,No Heavy Trucks
D003_2,C000035,605.072,1296.6,Low,None
D003_2,C000036,614.445,1645.8,Medium,None
D003_2,C000037,602.281,1290.6,Low,None
D003_2,C000038,5.146,13.8,Medium,None
D003_2,C000039,717.418,2459.7,High,None
D003_2,C000040,591.341,1267.2,Low,None
D003_2,C000041,605.112,1296.7,Low,None
D003_2,C000042,618.655,1657.1,Medium,None
D003_2,C000043,606.033,1623.3,Medium,None
D003_2,C000044,598.275,1602.5,Medium,None
D003_2,C000045,7.321,19.6,Medium,None
D003_2,C000046,618.37,2120.1,High,No Heavy Trucks
D003_2,C000047,597.183,1599.6,Medium,None
D003_2,C000048,722.234,1547.6,Low,None
D003_2,C000049,610.819,1636.1,Medium,None
D003_2,C000050,601.1,1288.1,Low,None
D003_2,C000051,623.996,1337.1,Low,None
D003_2,C000052,8.958,24.0,Medium,None
D003_2,C000053,596.618,1598.1,Medium,None
D003_2,C000054,602.266,1613.2,Medium,One-Way
D003_2,C000055,607.35,1301.5,Low,None
D003_2,C000056,595.919,1596.2,Medium,None
D003_2,C000057,621.444,2130.7,High,None
D003_2,C000058,591.477,1267.5,Low,None
D003_2,C000059,5.245,18.0,High,None
D003_2,C000060,619.839,1660.3,Medium,None
D003_2,C000061,611.852,1311.1,Low,None
D003_2,C000062,616.167,1320.4,Low,No Heavy Trucks
D003_2,C000063,598.574,1603.3,Medium,None
D003_2,C000064,606.095,1298.8,Low,None
D003_2,C000065,7.876,21.1,Medium,None
D003_2,C000066,608.666,1304.3,Low,None
D003_2,C000067,601.692,1611.7,Medium,None
D003_2,C000068,599.482,1605.8,Medium,None
D003_2,C000069,595.112,1594.1,Medium,None
D003_2,C000070,606.73,2080.2,High,None
D003_2,C000071,610.281,1634.7,Medium,No Heavy Trucks
D003_2,C000072,7.304,15.7,Low,None
D003_2,C000073,598.377,1282.2,Low,None
D003_2,C000074,601.904,1612.2,Medium,One-Way
D003_2,C000075,605.192,2074.9,High,No Heavy Trucks
D003_2,C000076,619.384,1659.1,Medium,None
D003_2,C000077,600.24,1286.2,Low,None
D003_2,C000078,611.469,1310.3,Low,None
