Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D004_2,C000001,1219.803,3518.7,Medium,None
D004_2,C000002,124.656,287.7,Low,One-Way
D004_2,C000003,124.702,287.8,Low,None
D004_2,C000004,1226.434,3537.8,Medium,None
D004_2,C000005,1225.271,2827.5,Low,None
D004_2,C000006,133.554,308.2,Low,None
D004_2,C000007,7.066,16.3,Low,No Heavy Trucks
D004_2,C000008,1215.096,2804.1,Low,One-Way
D004_2,C000009,1226.552,2830.5,Low,None
D004_2,C000010,151.092,435.8,Medium,No Heavy Trucks
D004_2,C000011,130.398,300.9,Low,None
D004_2,C000012,1222.423,3526.2,Medium,None
D004_2,C000013,138.567,399.7,Medium,None
D004_2,C000014,135.09,311.7,Low,None
D004_2,C000015,119.754,345.4,Medium,One-Way
D004_2,C000016,1222.228,2820.5,Low,None
D004_2,C000017,140.541,324.3,Low,One-Way
D004_2,C000018,135.146,389.8,Medium,None
D004_2,C000019,1236.814,3567.7,Medium,None
D004_2,C000020,1224.213,2825.1,Low,No Heavy Trucks
D004_2,C000021,1212.57,2798.2,Low,No Heavy Trucks
D004_2,C000022,712.688,1644.7,Low,None
D004_2,C000023,1233.394,3557.9,Medium,None
D004_2,C000024,1217.339,3511.6,Medium,None
D004_2,C000025,1219.758,3518.5,Medium,None
D004_2,C000026,138.351,399.1,Medium,None
D004_2,C000027,138.79,400.4,Medium,None
D004_2,C000028,130.894,483.3,High,None
D004_2,C000029,136.029,392.4,Medium,None
D004_2,C000030,1216.371,2807.0,Low,None
D004_2,C000031,130.975,377.8,Medium,None
D004_2,C000032,131.343,485.0,High,None
D004_2,C000033,129.181,298.1,Low,None
D004_2,C000034,1227.983,3542.3,Medium,None
D004_2,C000035,133.823,308.8,Low,One-Way
D004_2,C000036,132.111,487.8,High,None
D004_2,C000037,146.381,422.3,Medium,None
D004_2,C000038,724.806,2090.8,Medium,None
D004_2,C000039,7.482,27.6,High,No Heavy Trucks
D004_2,C000040,1211.032,3493.4,Medium,No Heavy Trucks
D004_2,C000041,1220.57,2816.7,Low,None
D004_2,C000042,133.689,385.6,Medium,One-Way
D004_2,C000043,142.496,411.0,Medium,None
D004_2,C000044,144.695,417.4,Medium,None
D004_2,C000045,720.227,2077.6,Medium,No Heavy Trucks
D004_2,C000046,122.381,353.0,Medium,None
D004_2,C000047,1217.45,2809.5,Low,None
D004_2,C000048,2.231,6.4,Medium,None
D004_2,C000049,1227.344,3540.4,Medium,None
D004_2,C000050,1213.339,2800.0,Low,None
D004_2,C000051,121.02,349.1,Medium,None
D004_2,C000052,720.573,2078.6,Medium,None
D004_2,C000053,1216.036,2806.2,Low,No Heavy Trucks
D004_2,C000054,1216.076,2806.3,Low,None
D004_2,C000055,133.218,384.3,Medium,None
D004_2,C000056,150.239,346.7,Low,None
D004_2,C000057,123.85,285.8,Low,None
D004_2,C000058,1212.926,4478.5,High,One-Way
D004_2,C000059,725.591,1674.4,Low,None
D004_2,C000060,1236.802,3567.7,Medium,None
D004_2,C000061,1226.625,2830.7,Low,No Heavy Trucks
D004_2,C000062,1229.273,2836.8,Low,None
D004_2,C000063,1215.607,2805.2,Low,None
D004_2,C000064,1225.011,3533.7,Medium,None
D004_2,C000065,726.428,2095.5,Medium,No Heavy Trucks
D004_2,C000066,128.418,370.4,Medium,None
D004_2,C000067,1218.106,2811.0,Low,No Heavy Trucks
D004_2,C000068,145.667,420.2,Medium,One-Way
D004_2,C000069,150.481,434.1,Medium,No Heavy Trucks
D004_2,C000070,1229.651,3547.1,Medium,None
D004_2,C000071,130.592,301.4,Low,None
D004_2,C000072,718.779,2654.0,High,None
D004_2,C000073,1217.842,3513.0,Medium,None
D004_2,C000074,1214.572,3503.6,Medium,None
D004_2,C000075,131.341,378.9,Medium,None
D004_2,C000076,1233.323,2846.1,Low,None
D004_2,C000077,1216.058,2806.3,Low,None
D004_2,C000078,128.3,296.1,Low,No Heavy Trucks
D004_2,C000079,127.257,367.1,Medium,None
D004_2,C000080,1230.422,3549.3,Medium,No Heavy Trucks
D004_2,C000081,126.614,292.2,Low,None
D004_2,C000082,1224.948,3533.5,Medium,None
D004_2,C000083,1235.616,3564.3,Medium,None
D004_2,C000084,137.65,397.1,Medium,None
D004_2,C000085,1.559,3.6,Low,None
D004_2,C000086,716.825,1654.2,Low,None
D004_2,C000087,130.992,377.9,Medium,None
D004_2,C000088,141.518,408.2,Medium,None
D004_2,C000089,141.439,522.2,High,No Heavy Trucks
D004_2,C000090,136.195,502.9,High,None
D004_2,C000091,1222.464,3526.3,Medium,One-Way
D004_2,C000092,6.568,18.9,Medium,None
D004_2,C000093,134.585,310.6,Low,One-Way
D004_2,C000094,1214.906,2803.6,Low,None
D004_2,C000095,1211.999,3496.2,Medium,None
D004_2,C000096,1233.304,2846.1,Low,None
D004_2,C000097,116.489,336.0,Medium,No Heavy Trucks
D004_2,C000098,132.15,381.2,Medium,One-Way
D004_2,C000099,125.312,289.2,Low,None
D004_2,C000100,143.399,413.7,Medium,One-Way
D004_2,C000101,1231.065,2840.9,Low,None
D004_2,C000102,1224.416,2825.6,Low,None
D004_2,C000103,140.895,406.4,Medium,None
D004_2,C000104,116.808,336.9,Medium,None
D004_2,C000105,128.956,372.0,Medium,No Heavy Trucks
D004_2,C000106,1222.178,3525.5,Medium,None
D004_2,C000107,722.143,2083.1,Medium,None
D004_2,C000108,1234.132,2848.0,Low,None
D004_2,C000109,717.917,2070.9,Medium,No Heavy Trucks
D004_2,C000110,128.628,371.0,Medium,None
D004_2,C000111,136.379,393.4,Medium,None
D004_2,C000112,122.71,354.0,Medium,None
D004_2,C000113,143.678,331.6,Low,None
D004_2,C000114,720.215,2077.5,Medium,None
D004_2,C000115,132.64,382.6,Medium,One-Way
D004_2,C000116,1236.547,3567.0,Medium,None
D004_2,C000117,1213.268,4479.8,High,One-Way
D004_2,C000118,1211.494,2795.8,Low,None
D004_2,C000119,140.422,405.1,Medium,One-Way
D004_2,C000120,4.438,12.8,Medium,None
D004_2,C000121,723.773,1670.2,Low,None
D004_2,C000122,143.554,331.3,Low,None
D004_2,C000123,134.658,310.8,Low,None
D004_2,C000124,1211.625,3495.1,Medium,None
D004_2,C000125,720.709,1663.2,Low,None
D004_2,C000126,1.073,3.1,Medium,None
D004_2,C000127,130.014,375.0,Medium,One-Way
D004_2,C000128,1226.182,3537.1,Medium,None
D004_2,C000129,711.212,1641.3,Low,None
D004_2,C000130,134.969,389.3,Medium,No Heavy Trucks
D004_2,C000131,1217.663,3512.5,Medium,One-Way
D004_2,C000132,139.308,514.4,High,None
D004_2,C000133,1229.487,3546.6,Medium,None
D004_2,C000134,716.123,2065.7,Medium,None
D004_2,C000135,4.698,10.8,Low,None
D004_2,C000136,119.411,344.5,Medium,None
D004_2,C000137,137.236,316.7,Low,None
D004_2,C000138,143.66,414.4,Medium,None
D004_2,C000139,1210.413,3491.6,Medium,None
D004_2,C000140,1212.964,3498.9,Medium,None
D004_2,C000141,118.592,437.9,High,None
D004_2,C000142,138.147,510.1,High,No Heavy Trucks
D004_2,C000143,5.002,11.5,Low,None
D004_2,C000144,1212.361,3497.2,Medium,None
D004_2,C000145,1232.944,2845.3,Low,No Heavy Trucks
D004_2,C000146,1228.324,3543.2,Medium,None
D004_2,C000147,1221.262,3522.9,Medium,None
D004_2,C000148,128.407,296.3,Low,None
D004_2,C000149,1211.649,3495.1,Medium,None
D004_2,C000150,725.399,2092.5,Medium,None
D004_2,C000151,120.438,444.7,High,None
D004_2,C000152,1217.928,2810.6,Low,None
D004_2,C000153,139.121,401.3,Medium,None
D004_2,C000154,143.742,530.7,High,One-Way
D004_2,C000155,1221.781,2819.5,Low,No Heavy Trucks
D004_2,C000156,132.888,490.7,High,None
D004_2,C000157,1233.827,3559.1,Medium,None
D004_2,C000158,726.9,2096.8,Medium,None
D004_2,C000159,1218.979,4500.8,High,None
D004_2,C000160,146.083,337.1,Low,None
D004_2,C000161,128.783,297.2,Low,No Heavy Trucks
D004_2,C000162,1229.075,3545.4,Medium,None
D004_2,C000163,1213.284,2799.9,Low,None
D004_2,C000164,129.036,476.4,High,None
D004_2,C000165,1220.196,3519.8,Medium,None
D004_2,C000166,712.768,2631.8,High,None
D004_2,C000167,138.63,511.9,High,No Heavy Trucks
D004_2,C000168,5.764,16.6,Medium,None
D004_2,C000169,1231.413,3552.2,Medium,None
D004_2,C000170,1220.242,2815.9,Low,None
D004_2,C000171,1233.71,3558.8,Medium,None
D004_2,C000172,135.055,389.6,Medium,None
D004_2,C000173,730.202,2696.1,High,One-Way
D004_2,C000174,727.182,2685.0,High,None
D004_2,C000175,722.965,2085.5,Medium,None
D004_2,C000176,139.564,402.6,Medium,None
D004_2,C000177,147.795,341.1,Low,None
D004_2,C000178,145.331,536.6,High,None
D004_2,C000179,132.539,382.3,Medium,None
D004_2,C000180,137.106,506.2,High,None
D004_2,C000181,1210.504,3491.8,Medium,None
D004_2,C000182,131.989,304.6,Low,None
D004_2,C000183,143.756,414.7,Medium,None
D004_2,C000184,728.769,1681.8,Low,None
D004_2,C000185,1216.213,3508.3,Medium,None
D004_2,C000186,725.872,1675.1,Low,None
D004_2,C000187,131.068,302.5,Low,One-Way
D004_2,C000188,1234.427,2848.7,Low,None
D004_2,C000189,6.565,18.9,Medium,None
D004_2,C000190,1235.79,4562.9,High,One-Way
D004_2,C000191,129.637,299.2,Low,None
D004_2,C000192,1232.268,3554.6,Medium,None
D004_2,C000193,119.39,344.4,Medium,One-Way
D004_2,C000194,1210.897,3493.0,Medium,No Heavy Trucks
D004_2,C000195,147.287,339.9,Low,None
D004_2,C000196,1218.728,3515.6,Medium,None
D004_2,C000197,117.14,432.5,High,None
D004_2,C000198,1229.778,3547.4,Medium,None
D004_2,C000199,1221.218,2818.2,Low,One-Way
D004_2,C000200,120.175,277.3,Low,None
D004_2,C000201,1214.886,3504.5,Medium,None
D004_2,C000202,133.192,384.2,Medium,None
D004_2,C000203,1226.956,3539.3,Medium,None
D004_2,C000204,2.864,8.3,Medium,None
D004_2,C000205,1210.502,3491.8,Medium,None
D004_2,C000206,1213.725,4481.4,High,None
D004_2,C000207,121.843,281.2,Low,None
D004_2,C000208,1224.268,4520.4,High,No Heavy Trucks
D004_2,C000209,1234.588,2849.0,Low,None
D004_2,C000210,137.998,318.5,Low,None
D004_2,C000211,1221.333,3523.1,Medium,None
D004_2,C000212,1235.414,2851.0,Low,None
D004_2,C000213,136.613,504.4,High,None
D004_2,C000214,1232.728,4551.6,High,None
D004_2,C000215,127.91,369.0,Medium,None
