Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D004_4,C000001,1218.103,3513.8,Medium,None
D004_4,C000002,122.427,282.5,Low,One-Way
D004_4,C000003,122.447,282.6,Low,None
D004_4,C000004,1224.721,2826.3,Low,None
D004_4,C000005,1223.572,4517.8,High,None
D004_4,C000006,131.329,303.1,Low,None
D004_4,C000007,8.117,30.0,High,No Heavy Trucks
D004_4,C000008,1213.382,3500.1,Medium,None
D004_4,C000009,1224.836,2826.5,Low,None
D004_4,C000010,148.849,429.4,Medium,None
D004_4,C000011,128.167,295.8,Low,None
D004_4,C000012,1220.704,3521.3,Medium,None
D004_4,C000013,136.351,393.3,Medium,None
D004_4,C000014,132.887,306.7,Low,None
D004_4,C000015,117.51,271.2,Low,None
D004_4,C000016,1220.52,4506.5,High,None
D004_4,C000017,138.292,319.1,Low,One-Way
D004_4,C000018,132.925,306.8,Low,None
D004_4,C000019,1235.092,3562.8,Medium,None
D004_4,C000020,1222.494,3526.4,Medium,None
D004_4,C000021,1210.863,3492.9,Medium,None
D004_4,C000022,710.566,2049.7,Medium,None
D004_4,C000023,1231.672,3552.9,Medium,None
D004_4,C000024,1215.616,2805.3,Low,None
D004_4,C000025,1218.045,4497.4,High,None
D004_4,C000026,136.101,314.1,Low,None
D004_4,C000027,136.568,393.9,Medium,One-Way
D004_4,C000028,128.676,371.2,Medium,None
D004_4,C000029,133.826,494.1,High,None
D004_4,C000030,1214.675,3503.9,Medium,None
D004_4,C000031,128.757,297.1,Low,None
D004_4,C000032,129.109,372.4,Medium,None
D004_4,C000033,126.979,293.0,Low,No Heavy Trucks
D004_4,C000034,1226.289,2829.9,Low,None
D004_4,C000035,131.567,379.5,Medium,None
D004_4,C000036,129.892,299.8,Low,None
D004_4,C000037,144.157,415.8,Medium,No Heavy Trucks
D004_4,C000038,722.682,2084.7,Medium,None
D004_4,C000039,6.965,20.1,Medium,None
D004_4,C000040,1209.315,2790.7,Low,None
D004_4,C000041,1218.868,3516.0,Medium,None
D004_4,C000042,131.504,379.3,Medium,None
D004_4,C000043,140.275,517.9,High,None
D004_4,C000044,142.447,410.9,Medium,None
D004_4,C000045,718.106,2071.5,Medium,None
D004_4,C000046,120.141,277.2,Low,None
D004_4,C000047,1215.733,3506.9,Medium,None
D004_4,C000048,2.432,5.6,Low,None
D004_4,C000049,1225.641,2828.4,Low,None
